batch_id,profile_bucket,return_abuse_label
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,1
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,1
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,1
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,1
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,1
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,1
1,low_risk,1
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,1
1,low_risk,1
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,1
1,low_risk,1
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,1
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,0
1,low_risk,1
1,low_risk,0
1,low_risk,0
1,low_risk,1
1,low_risk,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,1
1,ambiguous_established,1
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,1
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_established,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,1
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,1
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,ambiguous_thin_history,0
1,ambiguous_thin_history,1
1,ambiguous_thin_history,1
1,ambiguous_thin_history,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,0
1,elevated_risk,1
1,elevated_risk,1
1,elevated_risk,1
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,1
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,1
2,low_risk,1
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,1
2,low_risk,1
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
2,low_risk,0
