customer_return_rate,total_previous_orders,total_previous_returns,customer_history_days,days_since_last_order,cart_value,cart_item_count,multiple_sizes_same_product,max_sizes_same_product,average_product_return_rate,previous_returns_same_category,avg_days_to_return,return_abuse_label
0.2143,42,9,974,17,1233.79,1,0,1,0.2947,0,8.96,0
0.375,8,3,490,26,1505.09,1,0,1,0.0705,0,20.63,0
0.0,7,0,261,43,2228.72,1,0,1,0.0766,0,0.0,0
0.0,13,0,832,38,1076.23,1,0,1,0.1272,0,0.0,0
0.0588,17,1,377,13,2455.0,3,0,1,0.1678,0,28.26,1
0.0,14,0,411,21,1487.89,1,0,1,0.0835,0,0.0,0
0.2333,30,7,828,33,1458.19,1,0,1,0.2422,2,15.8,0
0.6875,16,11,588,38,1102.72,1,0,1,0.017,3,14.96,1
0.1333,15,2,405,23,1933.13,2,1,2,0.1011,0,36.96,0
0.125,16,2,703,29,2717.65,1,0,1,0.0992,0,13.66,0
0.375,8,3,863,26,2345.48,3,1,3,0.279,1,15.88,0
0.1,10,1,989,25,1564.99,2,0,1,0.0675,0,46.33,0
0.0,13,0,503,49,1421.7,1,0,1,0.1938,0,0.0,0
0.1034,29,3,393,18,1465.55,2,0,1,0.1528,0,24.08,0
0.1111,9,1,715,34,2307.65,2,0,1,0.248,0,8.63,0
0.05,20,1,956,50,2510.06,3,0,1,0.3242,0,12.63,0
0.2,10,2,988,9,1250.63,2,1,2,0.2382,0,14.46,0
0.0,11,0,505,36,2557.11,2,0,1,0.2572,0,0.0,0
0.4286,14,6,637,53,922.08,1,0,1,0.1277,1,10.47,1
0.4118,17,7,706,19,3132.17,2,0,1,0.2048,2,15.44,0
0.1,10,1,782,39,1004.85,1,0,1,0.2311,0,18.29,1
0.1,10,1,784,24,1519.08,2,0,1,0.1435,0,15.43,1
0.0,12,0,979,25,2525.79,2,0,1,0.1413,0,0.0,1
0.087,23,2,368,20,1648.89,1,0,1,0.2119,0,22.33,0
0.1667,12,2,918,44,1114.7,2,0,1,0.1154,0,17.54,0
0.4286,21,9,322,8,1977.84,1,0,1,0.2585,0,9.69,0
0.125,8,1,449,18,2711.7,1,0,1,0.0116,0,33.41,0
0.0909,11,1,221,29,2570.36,2,0,1,0.0224,0,45.34,0
0.3333,6,2,200,10,1518.04,3,0,1,0.0457,0,20.56,1
0.0769,13,1,485,19,1844.12,1,0,1,0.1092,1,39.43,0
0.0,12,0,757,22,1959.06,1,0,1,0.0371,0,0.0,0
0.2,10,2,780,25,2397.79,2,0,1,0.2997,0,22.59,1
0.0833,12,1,532,28,1872.7,2,0,1,0.0861,0,28.0,0
0.1667,12,2,707,11,1796.67,1,0,1,0.2361,0,26.36,0
0.1429,7,1,560,45,3165.96,2,1,2,0.2089,0,20.53,0
0.6154,13,8,554,44,2019.29,1,0,1,0.2019,1,15.16,0
0.0833,24,2,529,16,3619.55,2,0,1,0.1919,1,11.46,0
0.2222,18,4,635,6,1340.95,2,0,1,0.36,0,11.09,0
0.125,8,1,268,13,1600.34,2,0,1,0.1468,0,15.57,0
0.0,18,0,278,24,2845.63,2,1,2,0.1125,0,0.0,0
0.6957,23,16,730,12,4540.46,3,0,1,0.1119,3,17.33,0
0.3846,13,5,522,33,1837.77,2,1,2,0.0891,0,36.99,0
0.5333,15,8,943,26,3300.48,2,0,1,0.1084,1,23.58,0
0.0,15,0,849,18,3637.59,2,0,1,0.2816,0,0.0,0
0.0,24,0,620,16,2663.76,2,0,1,0.0838,0,0.0,0
0.2727,11,3,976,37,2120.49,2,0,1,0.1624,1,22.74,0
0.0,16,0,879,34,1200.95,1,0,1,0.2509,0,0.0,0
0.15,60,9,953,25,2084.85,2,1,2,0.1008,1,18.95,0
0.0,14,0,278,21,2092.72,2,0,1,0.2552,0,0.0,0
0.1053,19,2,318,26,1406.25,2,0,1,0.3402,1,23.17,0
0.5,10,5,774,17,924.2,1,0,1,0.1997,0,36.37,0
0.3,20,6,765,20,876.57,1,0,1,0.1042,2,18.77,0
0.1429,7,1,526,22,1371.68,1,0,1,0.2998,0,27.09,0
0.2609,23,6,876,12,1408.18,1,0,1,0.1143,1,16.2,0
0.3,10,3,977,17,2341.69,2,0,1,0.2161,1,6.73,0
0.125,8,1,881,24,1895.69,1,0,1,0.3388,0,27.73,0
0.1429,7,1,499,21,2067.39,2,0,1,0.2459,0,13.73,0
0.2667,15,4,212,23,2337.39,1,0,1,0.2153,1,22.02,0
0.2778,18,5,843,32,3095.11,3,0,1,0.2874,0,30.9,0
0.2,5,1,916,40,1258.77,2,1,2,0.1715,0,24.1,0
0.5,6,3,672,28,1596.67,1,0,1,0.1463,0,19.95,0
0.1818,11,2,666,11,1486.57,1,0,1,0.2071,0,41.27,0
0.0476,21,1,593,39,1714.03,1,0,1,0.0481,0,22.92,0
0.4138,29,12,761,22,1915.52,1,0,1,0.1363,2,14.55,0
0.0,14,0,508,22,3466.15,2,0,1,0.1244,0,0.0,0
0.0,15,0,388,24,1645.78,2,0,1,0.0509,0,0.0,0
0.1111,18,2,810,18,868.83,2,0,1,0.3253,0,11.79,1
0.1667,6,1,654,13,1651.07,1,0,1,0.0963,0,21.9,0
0.1111,9,1,452,25,2545.65,2,1,2,0.2109,1,12.69,0
0.0833,12,1,547,20,2972.34,3,1,3,0.0597,1,10.65,0
0.1667,18,3,931,49,1347.61,2,0,1,0.1137,0,11.66,0
0.0,13,0,741,26,1168.44,1,0,1,0.2942,0,0.0,0
0.0,11,0,665,27,1912.15,1,0,1,0.0416,0,0.0,0
0.1429,21,3,304,16,2420.04,1,0,1,0.1457,0,14.86,0
0.4118,17,7,737,22,1912.19,2,0,1,0.0418,1,41.45,0
0.1875,16,3,203,17,2986.04,2,0,1,0.0961,0,7.82,0
0.4,5,2,472,14,1995.81,2,0,1,0.1058,0,18.77,0
0.2727,11,3,558,32,1114.48,1,0,1,0.1482,0,12.58,0
0.1818,11,2,948,20,2854.96,1,0,1,0.0835,1,12.97,0
0.625,8,5,395,50,2113.91,2,0,1,0.0981,0,23.1,0
0.0,6,0,838,48,3023.12,2,0,1,0.1393,0,0.0,0
0.1429,7,1,969,11,1470.67,1,0,1,0.106,0,27.67,0
0.1,10,1,362,24,856.66,1,0,1,0.1265,0,17.22,0
0.0714,14,1,996,33,2195.24,3,0,1,0.2032,0,9.99,0
0.0345,29,1,683,29,1900.82,1,0,1,0.1925,0,16.45,0
0.2857,14,4,390,12,2399.58,2,0,1,0.152,0,6.35,0
0.0526,19,1,515,27,857.7,1,0,1,0.1426,0,23.64,0
0.25,16,4,443,8,1366.77,2,0,1,0.1321,0,7.8,0
0.125,8,1,664,19,793.71,1,0,1,0.0748,0,13.29,0
0.1818,11,2,568,14,2495.94,2,0,1,0.2107,1,15.1,0
0.3333,9,3,553,50,2382.95,2,0,1,0.2493,0,13.86,0
0.2,15,3,882,37,2818.38,2,0,1,0.18,0,17.34,0
0.0667,15,1,858,13,1815.15,3,0,1,0.3133,0,22.36,0
0.1111,18,2,922,13,1794.02,1,0,1,0.0752,1,23.43,0
0.0714,14,1,895,18,1237.85,1,0,1,0.2892,0,15.31,0
0.2222,9,2,528,51,2552.2,2,0,1,0.0477,0,4.72,0
0.0833,12,1,827,13,3032.02,1,0,1,0.1237,0,11.52,1
0.0667,15,1,191,18,3080.82,1,0,1,0.2813,0,24.81,0
0.3,10,3,853,20,2150.52,2,0,1,0.1249,0,19.41,0
0.1111,9,1,821,26,1588.17,1,0,1,0.2183,0,18.78,0
0.4615,13,6,480,34,1543.58,1,0,1,0.1349,0,28.69,0
0.4,10,4,528,26,2522.72,2,1,2,0.1451,0,21.01,0
0.2727,11,3,546,25,2581.16,2,0,1,0.1163,2,16.03,1
0.0,13,0,199,31,1762.3,1,0,1,0.1494,0,0.0,0
0.125,8,1,268,14,1091.07,2,0,1,0.2161,0,10.84,0
0.75,4,3,895,23,965.17,1,0,1,0.3159,1,24.35,1
0.0,18,0,352,33,771.07,1,0,1,0.008,0,0.0,0
0.0526,19,1,247,15,3908.09,3,1,3,0.0305,0,15.78,0
0.1667,6,1,561,18,2650.49,1,0,1,0.1655,0,18.97,0
0.25,8,2,189,29,2040.18,3,0,1,0.1185,0,13.78,0
0.2,5,1,557,18,2520.11,1,0,1,0.0255,1,17.37,0
0.0,9,0,653,22,957.56,2,0,1,0.1169,0,0.0,0
0.1111,9,1,832,41,1355.2,2,0,1,0.058,0,16.21,0
0.2941,17,5,413,10,1858.58,1,0,1,0.0374,0,32.91,0
0.25,20,5,631,18,1397.46,1,0,1,0.1487,0,10.66,1
0.25,20,5,211,8,1004.69,1,0,1,0.0667,0,38.0,0
0.0,18,0,637,15,1445.29,1,0,1,0.333,0,0.0,0
0.3333,9,3,821,11,1145.99,1,0,1,0.1306,1,4.64,0
0.4167,12,5,386,28,2876.04,3,1,3,0.0806,0,24.11,1
0.2,5,1,352,45,2212.46,2,0,1,0.1468,0,16.19,0
0.1304,23,3,269,19,2638.01,2,1,2,0.1113,2,33.53,0
0.2,5,1,851,29,1366.39,1,0,1,0.1168,0,22.96,0
0.1429,35,5,253,21,1047.48,1,0,1,0.4086,0,12.5,0
0.0,6,0,933,19,1168.83,1,0,1,0.1593,0,0.0,0
0.0833,12,1,385,33,1307.73,1,0,1,0.1245,0,14.35,0
0.1538,13,2,264,14,1993.46,1,0,1,0.2513,0,22.13,0
0.0,6,0,207,12,1444.16,1,0,1,0.0755,0,0.0,0
0.0,5,0,328,11,888.91,1,0,1,0.1513,0,0.0,0
0.25,8,2,274,17,2336.97,3,0,1,0.113,1,16.44,0
0.0,8,0,582,27,2090.35,3,1,2,0.0242,0,0.0,0
0.1667,6,1,951,48,1344.15,1,0,1,0.2744,0,14.47,0
0.3056,36,11,626,19,1063.83,1,0,1,0.1902,1,28.92,0
0.2667,15,4,424,31,978.89,1,0,1,0.3063,1,21.43,0
0.0,5,0,253,35,3961.12,3,1,2,0.0304,0,0.0,1
0.0714,14,1,427,16,2892.82,2,0,1,0.268,0,12.54,0
0.1111,9,1,770,14,1367.04,1,0,1,0.1564,0,26.96,0
0.3571,14,5,445,13,1596.81,1,0,1,0.0944,1,20.04,0
0.0952,21,2,345,20,2827.13,3,0,1,0.1921,0,31.53,0
0.0,8,0,915,30,2315.53,2,0,1,0.1441,0,0.0,0
0.3077,13,4,477,23,1589.14,1,0,1,0.1576,0,16.24,0
0.0909,11,1,577,10,2145.94,2,0,1,0.1132,0,24.32,0
0.2727,11,3,404,17,1585.0,1,0,1,0.2607,0,25.1,1
0.1333,15,2,436,22,1556.01,1,0,1,0.1161,0,31.61,0
0.28,25,7,814,13,1071.86,1,0,1,0.1574,1,27.23,0
0.0,26,0,245,38,1586.49,2,0,1,0.0141,0,0.0,0
0.0645,31,2,877,17,1663.38,2,0,1,0.3072,1,21.41,0
0.1111,18,2,899,29,1540.2,1,0,1,0.094,1,27.72,0
0.0,11,0,645,21,1906.65,1,0,1,0.1539,0,0.0,0
0.1481,27,4,258,19,2735.0,2,0,1,0.085,0,10.04,1
0.0,5,0,766,20,1711.15,1,0,1,0.1026,0,0.0,0
0.1667,12,2,838,30,1413.72,1,0,1,0.2746,0,17.53,0
0.1739,23,4,263,7,1843.94,2,0,1,0.3574,1,12.38,0
0.0,7,0,862,31,3284.54,3,0,1,0.1996,0,0.0,0
0.16,50,8,583,23,1755.81,2,1,2,0.1227,1,17.86,0
0.2609,23,6,381,20,1839.75,2,0,1,0.2545,0,30.2,0
0.0,8,0,332,30,1378.65,2,0,1,0.1818,0,0.0,0
0.0588,17,1,885,11,3927.63,3,1,2,0.1672,0,11.76,0
0.1429,14,2,645,12,2521.85,3,0,1,0.1436,0,11.24,1
0.5,6,3,181,23,2252.07,2,0,1,0.185,1,15.41,0
0.0,16,0,513,42,1138.77,1,0,1,0.1177,0,0.0,0
0.0,9,0,715,17,1026.02,1,0,1,0.0745,0,0.0,0
0.1818,22,4,605,18,2471.35,3,0,1,0.1364,1,39.16,0
0.1714,35,6,992,18,1542.76,1,0,1,0.2042,0,11.65,0
0.0714,14,1,848,14,3577.35,3,0,1,0.3459,0,17.09,0
0.0,14,0,927,48,1596.0,1,0,1,0.1199,0,0.0,0
0.0556,18,1,549,38,1088.58,2,1,2,0.2482,0,11.91,0
0.1,10,1,222,18,969.42,1,0,1,0.2506,0,7.78,1
0.0,4,0,442,22,2137.01,1,0,1,0.2535,0,0.0,0
0.1,10,1,813,37,3241.72,2,0,1,0.2566,0,18.92,0
0.2308,13,3,993,24,1971.45,1,0,1,0.0848,0,13.72,0
0.0,6,0,467,32,1555.03,1,0,1,0.1199,0,0.0,0
0.0556,18,1,934,14,1206.42,2,0,1,0.2558,0,5.72,1
0.2308,13,3,964,15,1680.5,1,0,1,0.1434,0,12.92,0
0.0,7,0,221,39,1991.75,1,0,1,0.1899,0,0.0,0
0.0714,42,3,967,58,1043.32,1,0,1,0.2142,1,17.55,0
0.5128,39,20,626,17,1645.29,1,0,1,0.2469,1,13.45,1
0.3571,14,5,246,87,2538.57,2,0,1,0.3297,0,30.36,0
0.0,12,0,704,18,2041.24,2,1,2,0.2531,0,0.0,0
0.2857,7,2,843,25,1923.31,1,0,1,0.2001,0,20.21,0
0.0556,18,1,296,19,1007.17,1,0,1,0.1824,0,26.48,0
0.16,25,4,337,26,889.76,1,0,1,0.2916,0,12.3,1
0.0,11,0,982,18,3027.66,3,0,1,0.0777,0,0.0,0
0.0,5,0,640,10,2415.29,2,0,1,0.1817,0,0.0,0
0.2,10,2,371,16,1373.09,1,0,1,0.1217,0,20.33,0
0.375,32,12,379,46,1415.1,1,0,1,0.1589,2,13.93,0
0.0952,21,2,676,34,1863.09,2,0,1,0.3202,0,33.4,1
0.037,27,1,185,31,614.35,1,0,1,0.1095,1,11.32,0
0.0,7,0,464,17,1158.15,3,0,1,0.1027,0,0.0,0
0.0833,12,1,642,10,3157.89,3,0,1,0.1282,0,27.31,0
0.5,36,18,792,18,2383.21,1,0,1,0.245,3,12.69,0
0.4,5,2,922,16,2994.39,2,0,1,0.1907,0,10.87,0
0.5818,55,32,994,16,1255.31,1,0,1,0.1425,1,21.22,0
0.3333,6,2,829,18,2418.76,3,0,1,0.2565,0,10.87,0
0.0,9,0,993,38,2226.85,2,0,1,0.115,0,0.0,0
0.0,11,0,213,19,1770.47,1,0,1,0.2857,0,0.0,0
0.0385,26,1,704,22,2465.08,1,0,1,0.1932,0,29.24,0
0.1429,7,1,974,15,1691.09,2,0,1,0.2163,0,13.98,0
0.1538,26,4,434,16,1540.12,2,1,2,0.1444,1,12.35,0
0.2222,9,2,361,57,1281.49,1,0,1,0.1039,1,23.55,0
0.2174,23,5,932,22,1614.46,2,0,1,0.177,0,25.82,0
0.375,8,3,346,17,1900.28,1,0,1,0.2097,0,20.66,0
0.0,19,0,864,15,3042.72,1,0,1,0.0729,0,0.0,0
0.0,9,0,930,51,2067.47,2,0,1,0.2304,0,0.0,0
0.1333,15,2,621,9,1743.33,2,0,1,0.0849,0,24.62,1
0.0,6,0,619,16,1702.63,1,0,1,0.1871,0,0.0,0
0.2727,11,3,446,24,1167.73,2,1,2,0.0839,1,22.21,0
0.0,3,0,718,20,1085.8,1,0,1,0.1165,0,0.0,0
0.0909,22,2,484,18,1557.21,1,0,1,0.1084,1,16.49,0
0.2857,7,2,713,25,2291.05,2,0,1,0.1258,0,22.87,0
0.3636,11,4,192,17,2939.68,2,1,2,0.3879,1,24.27,0
0.0,9,0,245,15,1040.41,1,0,1,0.1441,0,0.0,0
0.0,9,0,607,20,1804.28,1,0,1,0.4203,0,0.0,0
0.3846,13,5,893,21,1199.47,1,0,1,0.172,0,25.61,0
0.25,4,1,797,28,2263.63,2,0,1,0.1477,0,23.18,0
0.0,35,0,811,10,1842.92,1,0,1,0.0995,0,0.0,0
0.5,4,2,193,9,2379.58,1,0,1,0.0304,1,9.33,0
0.2308,13,3,971,17,2433.54,1,0,1,0.2143,0,12.98,0
0.0,4,0,902,40,915.7,1,0,1,0.0587,0,0.0,0
0.1333,15,2,912,40,1839.91,3,1,3,0.1569,0,12.42,1
0.2,15,3,415,19,2440.11,3,0,1,0.0031,1,18.33,0
0.15,20,3,371,36,1523.51,1,0,1,0.1208,0,21.77,0
0.0,16,0,543,30,1672.27,1,0,1,0.0127,0,0.0,0
0.1667,12,2,539,13,1280.24,1,0,1,0.2112,0,8.82,0
0.25,16,4,549,45,1395.68,2,0,1,0.1705,1,11.83,0
0.1667,6,1,205,18,945.25,1,0,1,0.1591,0,12.19,0
0.0667,15,1,693,29,1572.13,1,0,1,0.0653,0,31.57,0
0.0667,15,1,588,40,1075.83,2,0,1,0.1459,0,13.44,0
0.4286,7,3,877,21,2712.65,3,0,1,0.1116,1,15.97,0
0.3846,13,5,208,23,816.32,1,0,1,0.2352,0,25.33,0
0.125,16,2,438,18,1519.23,1,0,1,0.0964,0,19.21,0
0.1818,11,2,856,24,1760.72,1,0,1,0.0733,0,25.42,0
0.2727,11,3,259,17,2231.05,1,0,1,0.2687,0,15.55,0
0.5238,21,11,198,16,1842.87,1,0,1,0.2711,0,21.79,0
0.0769,13,1,563,29,2118.02,2,1,2,0.3523,0,20.08,0
0.0,11,0,647,49,2313.86,3,0,1,0.1675,0,0.0,0
0.381,21,8,479,36,2259.28,3,1,3,0.1568,1,9.21,1
0.5,8,4,883,34,2058.29,1,0,1,0.0883,0,8.97,0
0.1875,16,3,824,24,1123.76,1,0,1,0.2094,1,17.16,1
0.0588,17,1,683,22,3401.59,2,1,2,0.0505,0,19.86,0
0.125,16,2,201,22,3204.08,3,0,1,0.3359,0,13.02,0
0.2,20,4,273,30,1873.72,1,0,1,0.2961,1,12.41,1
0.0,12,0,633,19,1127.62,1,0,1,0.0679,0,0.0,0
0.2308,13,3,946,19,794.23,1,0,1,0.0842,0,16.91,0
0.0,12,0,818,16,985.28,1,0,1,0.2072,0,0.0,0
0.3462,26,9,187,16,1515.72,2,1,2,0.1749,0,31.42,0
0.0,14,0,454,17,1239.91,1,0,1,0.0665,0,0.0,1
0.1,10,1,777,20,1616.87,1,0,1,0.1658,0,19.2,0
0.0455,22,1,715,14,2745.69,2,0,1,0.03,0,16.14,0
0.0,10,0,513,17,1073.83,2,0,1,0.2545,0,0.0,0
0.3125,16,5,862,13,1398.82,1,0,1,0.1205,0,25.98,0
0.1,10,1,832,16,1509.02,2,0,1,0.2074,0,16.17,0
0.0417,24,1,751,19,1294.09,1,0,1,0.212,0,21.39,0
0.1429,14,2,336,14,1821.19,1,0,1,0.3186,1,15.44,0
0.1667,12,2,895,36,1759.28,3,0,1,0.2083,1,8.86,0
0.1,10,1,983,18,1299.48,2,0,1,0.1688,0,22.71,0
0.0,17,0,594,41,1358.73,1,0,1,0.0583,0,0.0,0
0.0,8,0,891,44,1978.98,2,0,1,0.1631,0,0.0,1
0.3333,9,3,716,49,1408.84,2,0,1,0.1662,0,24.54,0
0.1429,7,1,578,22,1430.93,1,0,1,0.2144,0,17.67,0
0.2857,14,4,511,13,1372.66,2,1,2,0.0327,1,22.33,0
0.0968,31,3,945,16,1406.68,2,0,1,0.3681,1,15.1,0
0.1429,14,2,754,45,1756.15,2,0,1,0.3986,0,15.04,0
0.0,11,0,860,19,1667.74,2,0,1,0.198,0,0.0,0
0.0667,30,2,388,21,2297.4,3,0,1,0.148,0,12.81,0
0.0,12,0,418,26,1495.04,2,0,1,0.1115,0,0.0,0
0.12,50,6,514,20,2987.86,2,0,1,0.2833,0,15.74,0
0.1111,9,1,939,22,1784.73,1,0,1,0.152,1,23.84,0
0.4545,22,10,300,12,2110.14,1,0,1,0.1101,1,5.97,0
0.1111,18,2,637,10,1808.53,3,0,1,0.1731,0,16.21,0
0.0,4,0,741,12,1709.61,1,0,1,0.2413,0,0.0,0
0.037,27,1,363,47,2054.67,1,0,1,0.0583,1,12.41,0
0.1429,28,4,675,30,1474.22,1,0,1,0.2157,0,28.66,0
0.037,27,1,969,15,1551.2,1,0,1,0.0917,0,8.49,0
0.2414,58,14,368,27,1446.88,2,0,1,0.1147,0,26.04,1
0.0,15,0,220,20,3915.82,3,0,1,0.0776,0,0.0,0
0.037,27,1,866,29,1599.84,1,0,1,0.003,0,26.49,0
0.2778,18,5,718,15,1295.34,1,0,1,0.4513,0,25.92,0
0.1538,13,2,298,13,2185.34,3,0,1,0.3958,0,12.86,1
0.1154,26,3,423,14,2021.7,1,0,1,0.2588,0,33.79,0
0.0,7,0,392,34,2099.38,2,0,1,0.1349,0,0.0,0
0.0,13,0,276,16,1238.52,2,1,2,0.2207,0,0.0,0
0.0,16,0,374,18,1601.65,1,0,1,0.054,0,0.0,0
0.0526,19,1,386,31,611.13,1,0,1,0.2824,0,30.15,0
0.0526,19,1,572,13,1375.76,2,0,1,0.1524,0,17.93,0
0.0,6,0,833,20,1619.12,1,0,1,0.1888,0,0.0,0
0.1667,24,4,520,8,1859.72,1,0,1,0.328,0,11.81,1
0.0,6,0,533,16,2164.81,3,0,1,0.0873,0,0.0,0
0.16,50,8,687,23,2246.2,2,0,1,0.0759,0,13.77,0
0.3636,11,4,254,11,917.25,1,0,1,0.1834,0,26.77,0
0.0,8,0,969,49,923.96,1,0,1,0.2435,0,0.0,0
0.0714,28,2,485,53,1432.38,1,0,1,0.1009,1,13.96,1
0.1818,11,2,399,74,1957.62,1,0,1,0.1765,0,21.01,0
0.0,11,0,429,32,3045.55,2,0,1,0.378,0,0.0,0
0.2632,19,5,397,18,1282.99,1,0,1,0.2057,1,14.83,0
0.3103,29,9,532,20,1573.43,2,0,1,0.0953,2,15.05,0
0.0,6,0,678,15,2497.91,2,0,1,0.0785,0,0.0,1
0.2,5,1,939,29,1194.05,2,0,1,0.0907,0,21.56,0
0.0,9,0,823,15,1504.21,2,0,1,0.0488,0,0.0,0
0.1,10,1,373,8,1826.98,1,0,1,0.3186,0,14.13,0
0.15,20,3,579,42,1787.18,1,0,1,0.1313,0,18.91,0
0.1212,33,4,789,17,2605.58,1,0,1,0.228,0,25.91,0
0.0,6,0,854,14,2271.99,3,0,1,0.3771,0,0.0,0
0.0,19,0,417,13,3723.56,3,0,1,0.0561,0,0.0,0
0.3125,32,10,957,14,1438.08,2,0,1,0.1531,1,14.85,1
0.1538,13,2,684,45,1027.84,1,0,1,0.2628,0,14.19,0
0.0,7,0,517,29,1719.48,1,0,1,0.2062,0,0.0,0
0.5,22,11,276,38,1119.64,1,0,1,0.1225,1,12.96,0
0.3636,11,4,856,10,1745.74,2,0,1,0.3518,0,14.81,0
0.2857,14,4,349,21,1715.88,1,0,1,0.4018,0,17.21,1
0.0833,12,1,285,19,2435.36,2,1,2,0.2135,0,23.96,0
0.0571,35,2,186,31,2748.67,2,0,1,0.1246,0,43.34,0
0.2143,14,3,192,14,2420.8,2,0,1,0.1079,0,24.8,0
0.1053,19,2,707,23,1979.22,2,0,1,0.0468,0,18.12,0
0.125,8,1,301,21,2012.01,2,0,1,0.0688,0,28.54,0
0.2,20,4,583,24,2014.75,1,0,1,0.2127,0,16.62,0
0.0,7,0,267,29,1494.09,1,0,1,0.2038,0,0.0,0
0.125,16,2,668,28,1240.11,1,0,1,0.1144,1,25.3,0
0.0526,19,1,746,12,1390.3,2,0,1,0.1743,1,28.45,0
0.2,15,3,283,11,1553.07,2,1,2,0.2107,0,12.46,0
0.0,27,0,352,42,2254.21,1,0,1,0.2243,0,0.0,0
0.0556,18,1,382,22,1914.9,1,0,1,0.2426,0,17.02,0
0.0588,17,1,898,14,4101.56,3,0,1,0.0902,1,23.84,0
0.025,40,1,378,22,2331.84,2,0,1,0.0568,0,16.05,0
0.0,11,0,202,18,2519.38,2,0,1,0.253,0,0.0,0
0.6667,9,6,875,17,1041.53,2,0,1,0.1962,1,21.09,1
0.0952,21,2,703,18,1043.4,2,0,1,0.1828,2,24.23,1
0.3333,6,2,276,25,1685.95,1,0,1,0.0317,0,18.73,0
0.0667,15,1,765,19,888.3,1,0,1,0.1199,0,7.53,0
0.0833,12,1,706,17,4366.16,3,0,1,0.2223,0,20.55,0
0.44,25,11,442,18,1314.86,1,0,1,0.1666,1,15.25,0
0.2857,7,2,347,13,1274.79,1,0,1,0.1469,0,25.97,0
0.0,2,0,717,38,1577.93,1,0,1,0.1162,0,0.0,0
0.1282,39,5,283,28,1919.41,1,0,1,0.068,1,14.55,0
0.0,18,0,828,18,1801.13,3,0,1,0.1154,0,0.0,0
0.05,20,1,473,26,1264.53,2,0,1,0.3543,0,17.62,0
0.2353,17,4,610,47,1533.88,1,0,1,0.1347,1,39.42,0
0.1935,31,6,945,27,1922.76,2,0,1,0.1848,1,13.68,0
0.4,5,2,207,12,1898.56,2,1,2,0.1589,0,12.12,0
0.1087,46,5,510,38,1764.96,2,0,1,0.1748,0,13.9,0
0.0,5,0,355,24,1389.38,1,0,1,0.1622,0,0.0,0
0.2,10,2,342,18,1209.01,1,0,1,0.1675,1,11.98,1
0.1765,17,3,202,20,1620.01,1,0,1,0.2222,0,36.08,0
0.1,60,6,662,9,1151.09,1,0,1,0.0931,0,25.88,0
0.0714,14,1,834,35,1646.34,2,1,2,0.2986,0,13.63,0
0.0,11,0,352,29,2269.57,2,0,1,0.2415,0,0.0,0
0.2727,11,3,783,44,2607.7,3,0,1,0.1226,1,32.09,0
0.0,9,0,654,28,1719.83,1,0,1,0.1136,0,0.0,0
0.0,13,0,796,14,3732.02,3,1,2,0.137,0,0.0,1
0.2857,21,6,245,25,1335.93,1,0,1,0.1115,0,18.9,0
0.0476,21,1,892,28,1980.07,1,0,1,0.1544,0,20.12,0
0.5,8,4,646,27,1837.59,1,0,1,0.284,0,27.68,0
0.0,22,0,201,17,1299.98,2,0,1,0.31,0,0.0,0
0.0,14,0,507,36,1653.66,2,0,1,0.1545,0,0.0,1
0.1667,12,2,656,15,1984.75,2,0,1,0.1734,0,29.54,0
