customer_return_rate,total_previous_orders,total_previous_returns,customer_history_days,days_since_last_order,cart_value,cart_item_count,multiple_sizes_same_product,max_sizes_same_product,average_product_return_rate,previous_returns_same_category,avg_days_to_return,return_abuse_label
0.0,8,0,845,22,1970.14,3,0,1,0.1105,0,0.0,0
0.1538,13,2,308,35,1124.8,1,0,1,0.1638,1,20.67,0
0.3235,34,11,939,24,1415.81,2,0,1,0.0559,2,32.77,0
0.0,10,0,671,16,1557.75,1,0,1,0.0095,0,0.0,0
0.1,20,2,926,21,1465.77,1,0,1,0.087,0,17.44,1
0.625,8,5,259,30,1851.02,1,0,1,0.2684,1,15.04,0
0.6875,16,11,530,22,1383.45,1,0,1,0.228,0,20.14,0
0.0,19,0,331,17,1895.25,2,0,1,0.0498,0,0.0,0
0.0,14,0,805,19,2312.77,2,0,1,0.257,0,0.0,0
0.0,29,0,844,12,3362.79,2,1,2,0.2309,0,0.0,0
0.2,10,2,758,27,1608.4,1,0,1,0.2469,0,15.95,0
0.1765,17,3,440,9,1797.67,2,0,1,0.4311,0,13.79,0
0.1667,6,1,455,38,2845.74,3,0,1,0.3197,1,9.25,1
0.0769,13,1,331,4,1122.69,1,0,1,0.1995,0,17.2,0
0.3704,27,10,897,31,1216.47,1,0,1,0.2167,1,15.15,0
0.375,8,3,455,34,1835.54,2,0,1,0.084,0,20.49,1
0.3913,23,9,442,100,1513.53,1,0,1,0.1725,2,27.98,0
0.0,10,0,884,24,2446.83,1,0,1,0.0604,0,0.0,0
0.3333,15,5,745,12,1648.68,2,1,2,0.1613,0,17.04,0
0.0,11,0,979,29,2302.36,2,0,1,0.3334,0,0.0,0
0.5,12,6,701,20,1517.11,1,0,1,0.1066,1,16.06,0
0.0,19,0,244,27,4008.24,3,0,1,0.2391,0,0.0,1
0.1667,12,2,595,36,2768.66,3,0,1,0.0331,0,11.22,0
0.0,18,0,462,11,2144.07,2,0,1,0.0622,0,0.0,0
0.0833,12,1,625,20,2490.58,2,0,1,0.2789,0,14.92,0
0.0,19,0,319,45,2111.37,1,0,1,0.1042,0,0.0,0
0.0625,16,1,592,24,1669.79,2,0,1,0.2612,0,12.51,0
0.0,7,0,834,19,1539.43,1,0,1,0.2434,0,0.0,0
0.05,20,1,874,16,2195.15,1,0,1,0.2967,0,16.47,0
0.2143,14,3,188,19,2562.75,2,0,1,0.1382,0,29.19,0
0.0,8,0,864,19,1698.66,2,0,1,0.2517,0,0.0,0
0.1333,15,2,242,17,2105.7,2,0,1,0.3068,0,18.45,0
0.0526,19,1,752,25,1490.02,1,0,1,0.1485,0,11.78,0
0.0,7,0,268,19,2539.54,2,0,1,0.122,0,0.0,0
0.2,5,1,220,16,1880.05,2,1,2,0.375,0,13.59,0
0.0909,33,3,721,26,1309.97,3,0,1,0.0634,0,17.95,0
0.2222,9,2,530,19,1905.58,3,0,1,0.2252,1,16.16,0
0.0,5,0,946,42,1801.61,1,0,1,0.2576,0,0.0,1
0.0833,12,1,493,17,1625.32,1,0,1,0.0441,0,25.18,0
0.4286,14,6,665,24,1957.96,3,0,1,0.1347,1,16.63,0
0.3333,6,2,507,19,3139.01,3,1,3,0.0602,1,26.95,0
0.0,14,0,898,26,1592.24,1,0,1,0.1905,0,0.0,0
0.325,40,13,209,15,2314.66,2,0,1,0.3152,4,34.18,0
0.1111,18,2,739,27,1291.44,1,0,1,0.3241,0,24.83,0
0.05,20,1,758,21,3736.86,3,0,1,0.0913,0,29.92,0
0.0,22,0,461,19,2384.43,1,0,1,0.2282,0,0.0,0
0.1667,6,1,304,13,667.24,1,0,1,0.0575,0,12.99,0
0.1081,37,4,245,22,1982.77,2,1,2,0.2999,1,29.94,1
0.0,12,0,871,16,2562.53,2,1,2,0.0184,0,0.0,0
0.25,44,11,797,19,1076.41,2,1,2,0.2723,1,16.16,0
0.0,6,0,893,10,2119.93,2,0,1,0.3053,0,0.0,0
0.1667,12,2,695,36,969.85,1,0,1,0.0882,0,26.15,0
0.125,8,1,747,16,1528.56,1,0,1,0.2441,0,14.83,0
0.125,8,1,972,19,2224.52,1,0,1,0.1237,1,15.66,0
0.25,12,3,524,23,2131.03,2,0,1,0.1909,0,13.12,0
0.25,16,4,812,11,911.16,1,0,1,0.2316,2,8.95,0
0.0,10,0,561,16,1279.88,2,0,1,0.0745,0,0.0,0
0.56,25,14,194,53,1804.64,1,0,1,0.3402,2,27.23,0
0.0,20,0,995,13,2238.45,1,0,1,0.4675,0,0.0,1
0.0833,12,1,551,21,1645.69,1,0,1,0.3164,1,18.08,0
0.0909,11,1,501,23,1848.3,2,1,2,0.039,0,16.33,0
0.3333,12,4,789,11,1582.66,1,0,1,0.1673,0,8.31,0
0.125,8,1,218,30,2049.93,2,0,1,0.1596,0,11.79,0
0.0,7,0,873,26,1915.65,2,0,1,0.1624,0,0.0,0
0.2857,7,2,309,43,1812.51,1,0,1,0.0369,0,17.12,0
0.0,16,0,619,36,2479.87,3,1,3,0.1205,0,0.0,0
0.0,8,0,807,22,2307.53,2,0,1,0.2606,0,0.0,0
0.1111,9,1,774,17,1567.5,1,0,1,0.0673,0,11.85,0
0.1667,18,3,897,14,1513.41,1,0,1,0.0936,1,19.27,0
0.0667,15,1,704,46,2236.27,3,0,1,0.1053,0,20.65,0
0.1429,7,1,602,13,1429.36,2,0,1,0.2727,0,25.19,0
0.0,8,0,700,17,2446.21,2,0,1,0.092,0,0.0,1
0.375,8,3,243,31,2645.14,1,0,1,0.2381,0,10.07,0
0.0,11,0,299,16,1721.16,2,0,1,0.1149,0,0.0,0
0.5385,13,7,511,19,1182.23,1,0,1,0.5036,0,25.5,0
0.1111,36,4,582,12,3392.46,3,0,1,0.222,1,11.5,0
0.0455,22,1,254,43,1998.54,2,0,1,0.1543,0,8.7,0
0.3636,11,4,830,35,3357.44,3,0,1,0.2202,0,21.47,0
0.0,22,0,863,33,1889.21,2,0,1,0.284,0,0.0,0
0.0,9,0,718,29,2185.36,1,0,1,0.0588,0,0.0,0
0.1667,12,2,598,58,1694.3,1,0,1,0.126,0,25.42,0
0.2222,9,2,659,17,1638.55,2,0,1,0.2772,0,26.69,0
0.1579,19,3,317,35,2186.47,3,0,1,0.2628,0,21.01,0
0.0556,18,1,970,33,2038.88,1,0,1,0.0358,0,14.8,1
0.1429,7,1,990,14,2437.59,3,0,1,0.4038,0,17.36,0
0.1111,18,2,543,30,1466.69,1,0,1,0.2179,0,13.79,0
0.0,10,0,811,18,1661.72,1,0,1,0.0725,0,0.0,0
0.125,8,1,788,13,1860.76,1,0,1,0.3057,0,23.63,0
0.125,16,2,219,14,1709.15,2,0,1,0.2428,0,29.35,0
0.2353,17,4,512,20,2125.7,3,0,1,0.15,0,14.68,0
0.125,8,1,711,14,2346.08,1,0,1,0.1767,0,20.6,0
0.1538,13,2,961,35,1245.66,2,0,1,0.0734,0,15.37,0
0.125,8,1,702,6,2245.16,3,0,1,0.4455,0,11.61,0
0.0,9,0,506,19,2267.9,1,0,1,0.0811,0,0.0,0
0.125,8,1,971,17,2358.82,2,0,1,0.1109,0,22.33,0
0.0,10,0,853,15,1361.75,1,0,1,0.1076,0,0.0,0
0.0588,17,1,548,16,1280.13,1,0,1,0.1604,0,9.83,0
0.0,14,0,233,26,805.5,1,0,1,0.1336,0,0.0,0
0.1667,6,1,585,15,1262.59,2,1,2,0.0647,0,20.25,1
0.0,7,0,241,29,1992.1,1,0,1,0.0662,0,0.0,0
0.1429,14,2,820,19,3308.54,2,1,2,0.0576,1,36.36,1
0.125,16,2,345,16,1463.33,1,0,1,0.2022,1,21.19,0
0.3077,13,4,588,12,2173.88,1,0,1,0.1406,1,32.55,0
0.0,17,0,626,24,1631.28,1,0,1,0.201,0,0.0,0
0.037,27,1,753,63,2439.35,1,0,1,0.362,0,16.13,0
0.0,4,0,216,36,2150.51,3,0,1,0.1245,0,0.0,0
0.0,11,0,330,22,1251.05,1,0,1,0.3733,0,0.0,0
0.04,25,1,281,13,2282.88,1,0,1,0.2016,0,16.97,0
0.2857,21,6,283,17,2202.93,1,0,1,0.117,1,13.16,0
0.0,15,0,373,18,2256.93,2,0,1,0.2133,0,0.0,0
0.0,6,0,746,40,2601.3,1,0,1,0.1928,0,0.0,0
0.0833,24,2,884,9,1067.26,1,0,1,0.0428,0,10.98,0
0.3871,31,12,221,59,1799.12,2,0,1,0.0717,1,12.14,0
0.0,8,0,193,40,2077.26,1,0,1,0.29,0,0.0,0
0.0,14,0,668,29,1591.79,2,0,1,0.0832,0,0.0,0
0.1818,11,2,733,39,1923.29,2,0,1,0.1602,0,17.84,0
0.0714,14,1,420,23,1649.33,1,0,1,0.3874,0,24.07,0
0.5,12,6,389,12,957.7,1,0,1,0.0592,1,21.69,0
0.0,21,0,693,17,1343.07,1,0,1,0.0798,0,0.0,0
0.0,9,0,984,40,2402.71,2,0,1,0.0445,0,0.0,1
0.2,5,1,968,33,1471.09,2,0,1,0.4032,0,13.89,0
0.0,8,0,262,11,931.82,2,0,1,0.2805,0,0.0,1
0.3333,6,2,321,21,2073.66,2,0,1,0.0614,0,15.69,0
0.0,7,0,317,22,2249.54,1,0,1,0.083,0,0.0,0
0.6667,6,4,353,27,2553.25,3,0,1,0.1041,1,21.25,0
0.3846,13,5,271,12,2619.38,3,0,1,0.2425,0,7.53,0
0.1053,19,2,521,30,2737.02,2,0,1,0.098,0,15.99,0
0.2143,14,3,482,42,3348.79,3,0,1,0.257,0,12.25,0
0.0645,31,2,417,31,1662.4,1,0,1,0.298,0,10.61,0
0.1923,26,5,568,29,1315.76,1,0,1,0.0742,1,20.57,0
0.5556,9,5,675,55,1719.17,1,0,1,0.11,1,21.4,0
0.0,22,0,516,42,2291.36,1,0,1,0.0763,0,0.0,0
0.0,6,0,928,16,2043.09,2,0,1,0.0929,0,0.0,0
0.0,5,0,637,21,1081.77,1,0,1,0.1278,0,0.0,1
0.0,11,0,318,20,2173.5,2,0,1,0.0323,0,0.0,0
0.0833,12,1,756,18,3216.96,3,0,1,0.2784,0,30.08,0
0.0,9,0,959,22,1656.74,2,0,1,0.0833,0,0.0,0
0.0526,19,1,628,18,1964.69,2,0,1,0.0588,0,21.82,0
0.2,10,2,770,28,1862.88,2,0,1,0.344,0,10.55,1
0.1739,23,4,583,13,1729.86,1,0,1,0.1764,1,23.66,1
0.15,20,3,912,37,1882.1,2,0,1,0.1494,0,14.44,0
0.1667,12,2,567,18,1461.74,1,0,1,0.4801,0,20.28,0
0.0,26,0,742,10,2183.59,3,1,2,0.174,0,0.0,0
0.0,15,0,270,11,2016.0,1,0,1,0.0147,0,0.0,0
0.0,11,0,461,30,2521.59,2,0,1,0.1538,0,0.0,0
0.2,20,4,838,42,1634.15,1,0,1,0.1179,1,27.94,0
0.3023,43,13,213,22,1124.95,1,0,1,0.0766,2,23.89,0
0.1,10,1,305,13,1336.62,1,0,1,0.1618,0,23.63,1
0.2105,19,4,284,24,2886.15,2,0,1,0.1125,0,12.91,0
0.0857,35,3,227,9,1078.17,1,0,1,0.161,0,23.54,0
0.1818,33,6,600,17,2178.23,2,0,1,0.3606,2,35.93,0
0.0833,12,1,563,16,3178.29,3,0,1,0.1786,0,31.61,0
0.0769,13,1,538,31,2121.24,2,1,2,0.1531,0,22.83,0
0.2,15,3,394,21,1796.49,1,0,1,0.2898,1,12.87,0
0.1429,14,2,828,12,2685.86,2,0,1,0.1235,0,12.04,0
0.0,17,0,250,30,999.29,1,0,1,0.1183,0,0.0,0
0.125,8,1,405,14,1663.47,1,0,1,0.0449,0,19.1,1
0.4348,23,10,946,16,1420.73,1,0,1,0.2111,1,19.38,0
0.0625,16,1,399,37,2078.46,1,0,1,0.134,0,26.17,0
0.0938,32,3,928,14,1344.17,1,0,1,0.107,0,26.84,0
0.0526,19,1,461,26,2126.74,2,0,1,0.142,1,28.32,0
0.0,25,0,304,24,2783.98,2,0,1,0.1829,0,0.0,0
0.125,8,1,795,12,1787.3,1,0,1,0.098,0,34.5,0
0.2222,9,2,593,8,2418.98,3,0,1,0.2101,0,17.04,0
0.0,8,0,990,21,1343.58,1,0,1,0.3539,0,0.0,0
0.0588,17,1,959,41,2121.47,3,0,1,0.1671,0,7.69,1
0.0,9,0,898,34,1318.58,2,0,1,0.2446,0,0.0,0
0.1667,60,10,235,19,2241.17,2,0,1,0.228,0,29.75,0
0.1,20,2,316,18,1141.87,1,0,1,0.04,1,18.79,0
0.2778,18,5,396,31,1073.86,1,0,1,0.0923,0,27.32,0
0.0,15,0,229,21,1729.18,3,0,1,0.0766,0,0.0,0
0.0625,16,1,358,46,2531.83,2,0,1,0.081,0,38.72,0
0.4138,58,24,546,37,2388.52,2,0,1,0.0569,4,13.77,0
0.0,24,0,613,48,2304.95,1,0,1,0.5124,0,0.0,0
0.0,6,0,945,10,1718.0,1,0,1,0.1265,0,0.0,0
0.3333,30,10,842,16,1094.37,1,0,1,0.2733,0,24.37,0
0.2308,13,3,221,33,1851.63,1,0,1,0.1847,1,12.6,0
0.3333,6,2,314,15,2000.47,2,0,1,0.3127,0,16.75,0
0.1,40,4,759,25,1832.98,2,0,1,0.207,0,11.1,0
0.0,7,0,310,26,1311.36,1,0,1,0.0559,0,0.0,0
0.0,5,0,555,10,1813.61,1,0,1,0.2296,0,0.0,0
0.2222,9,2,364,27,803.56,1,0,1,0.2128,0,32.37,0
0.1667,6,1,519,42,1867.45,2,0,1,0.0682,0,7.39,0
0.0,6,0,298,31,2044.75,1,0,1,0.1232,0,0.0,0
0.0,4,0,478,13,2050.91,3,0,1,0.1218,0,0.0,1
0.1429,7,1,332,24,1563.8,2,1,2,0.1503,0,31.43,0
0.1818,11,2,534,23,3682.16,3,0,1,0.2142,1,10.3,0
0.0,9,0,322,31,1600.8,1,0,1,0.3539,0,0.0,0
0.25,8,2,258,17,2373.19,2,0,1,0.2268,0,13.13,0
0.0,10,0,839,17,1089.53,1,0,1,0.0341,0,0.0,0
0.0556,18,1,307,16,1645.88,3,0,1,0.1415,1,14.33,0
0.1333,15,2,694,14,889.49,1,0,1,0.0984,1,51.45,0
0.2308,26,6,896,37,1803.72,1,0,1,0.194,0,11.86,0
0.3,10,3,930,21,939.2,2,1,2,0.2478,0,19.83,1
0.0,6,0,298,17,2328.97,2,1,2,0.217,0,0.0,0
0.1053,19,2,566,18,1486.29,1,0,1,0.0106,0,12.45,0
0.0909,11,1,415,16,2749.46,2,1,2,0.0388,0,14.74,0
0.0909,11,1,661,27,1287.69,1,0,1,0.0817,0,12.73,0
0.0714,14,1,334,21,1395.18,2,0,1,0.1769,0,20.55,0
0.2,25,5,396,31,2287.82,2,0,1,0.1586,0,17.08,0
0.1053,38,4,921,31,2066.13,1,0,1,0.0246,0,8.63,0
0.0357,28,1,369,32,1205.36,1,0,1,0.1009,1,22.76,0
0.4118,17,7,937,25,2419.86,2,0,1,0.5035,0,11.62,0
0.0833,24,2,384,25,973.51,1,0,1,0.2639,0,47.9,0
0.6667,9,6,812,8,2368.64,3,0,1,0.0672,0,19.66,0
0.0588,17,1,726,35,2057.23,1,0,1,0.1143,0,27.11,0
0.1667,24,4,878,25,1992.04,2,0,1,0.1774,0,18.68,0
0.2143,14,3,362,23,2002.46,2,0,1,0.218,1,21.52,1
0.3158,19,6,890,21,1351.45,2,1,2,0.1487,0,19.78,0
0.0294,34,1,804,44,1141.12,2,1,2,0.0745,0,40.89,0
0.1429,7,1,229,15,2029.74,1,0,1,0.0947,0,16.03,0
0.2222,18,4,990,44,2408.51,1,0,1,0.1102,0,19.75,0
0.1667,6,1,446,14,1897.57,2,0,1,0.1352,0,10.53,0
0.0,24,0,303,26,1767.74,1,0,1,0.1762,0,0.0,0
0.4,15,6,892,32,1794.91,1,0,1,0.3051,0,19.04,0
0.1333,15,2,653,26,2306.91,1,0,1,0.2522,1,23.05,0
0.0,5,0,785,10,1877.55,2,0,1,0.1099,0,0.0,0
0.2727,11,3,312,17,1137.25,1,0,1,0.0536,1,11.17,1
0.6,5,3,948,23,1563.72,1,0,1,0.0584,0,38.71,0
0.125,8,1,801,8,1389.86,1,0,1,0.0108,0,25.22,0
0.0,42,0,445,27,1948.75,1,0,1,0.2863,0,0.0,1
0.5455,22,12,223,33,1672.84,1,0,1,0.2527,2,16.18,0
0.0909,11,1,997,19,2123.15,1,0,1,0.3647,0,21.36,0
0.1379,29,4,967,12,1227.35,1,0,1,0.0934,0,15.38,0
0.0,7,0,188,22,1720.02,2,0,1,0.124,0,0.0,0
0.2222,9,2,432,15,1599.39,2,0,1,0.0529,0,25.66,0
0.2353,17,4,374,22,2235.2,1,0,1,0.104,0,15.55,1
0.087,23,2,564,18,2000.26,2,0,1,0.1103,1,39.81,0
0.2105,19,4,498,17,1322.63,1,0,1,0.0466,0,24.8,0
0.0,9,0,750,44,1268.85,1,0,1,0.0971,0,0.0,1
0.1667,24,4,445,25,1602.93,2,0,1,0.0539,0,14.35,0
0.0,5,0,300,31,1228.63,1,0,1,0.0638,0,0.0,1
0.0833,12,1,651,38,1764.77,1,0,1,0.0201,0,9.93,0
0.1333,15,2,434,23,1726.07,2,0,1,0.1345,1,34.66,0
0.24,25,6,681,13,939.75,2,1,2,0.2194,1,10.05,0
0.0,14,0,847,41,1270.86,1,0,1,0.1599,0,0.0,0
0.25,8,2,652,14,1927.12,2,0,1,0.2372,0,17.54,1
0.0,3,0,945,29,1556.35,1,0,1,0.3182,0,0.0,0
0.0,5,0,224,26,2931.17,2,0,1,0.1066,0,0.0,0
0.4,10,4,285,36,3272.15,3,1,3,0.1119,2,21.86,1
0.2222,27,6,448,6,2585.49,3,1,2,0.2086,1,8.37,0
0.0,6,0,383,17,1393.6,2,0,1,0.1641,0,0.0,0
0.4211,19,8,509,28,1139.95,1,0,1,0.1392,0,17.92,0
0.0909,22,2,680,33,2404.94,3,0,1,0.3239,0,17.95,0
0.125,8,1,795,73,1856.84,1,0,1,0.2923,0,20.14,0
0.1818,11,2,904,9,2033.98,2,0,1,0.1163,0,8.83,0
0.0,15,0,919,31,2573.98,1,0,1,0.2514,0,0.0,0
0.0,10,0,522,21,1197.08,1,0,1,0.0323,0,0.0,0
0.0,4,0,568,21,1196.0,1,0,1,0.2041,0,0.0,0
0.4,10,4,893,10,1626.01,2,0,1,0.3004,0,17.59,1
0.2857,7,2,685,13,2127.97,2,0,1,0.3003,0,24.16,0
0.1143,35,4,815,19,1679.03,3,0,1,0.0857,1,15.22,0
0.2727,11,3,692,23,2087.06,3,0,1,0.4696,0,34.21,0
0.3333,15,5,570,14,2359.76,3,0,1,0.1233,1,15.66,0
0.125,8,1,609,35,1572.34,1,0,1,0.1565,0,16.3,0
0.5556,18,10,430,14,3255.06,2,0,1,0.2124,0,45.81,0
0.2857,7,2,214,28,1104.16,2,0,1,0.1356,0,11.56,0
0.0,11,0,570,25,1809.0,1,0,1,0.2198,0,0.0,0
0.0714,14,1,192,12,1153.46,1,0,1,0.1246,0,11.1,0
0.1875,16,3,352,35,1382.03,1,0,1,0.0885,2,22.12,0
0.0714,14,1,793,19,1382.87,1,0,1,0.124,0,13.02,0
0.0,12,0,628,13,3516.25,2,0,1,0.1259,0,0.0,0
0.0,6,0,268,26,2169.42,2,0,1,0.1329,0,0.0,0
0.0909,11,1,371,18,1870.97,2,0,1,0.1701,0,16.26,0
0.2727,11,3,196,14,1185.71,1,0,1,0.1363,0,37.75,0
0.16,25,4,491,25,1410.51,1,0,1,0.0743,0,11.46,1
0.087,23,2,858,18,2866.58,3,1,3,0.2253,0,15.51,1
0.0,3,0,925,24,2950.91,2,0,1,0.2459,0,0.0,0
0.1667,6,1,625,19,1521.06,1,0,1,0.2014,0,11.0,0
0.1429,14,2,242,22,1717.42,1,0,1,0.2439,0,12.36,0
0.2857,21,6,519,13,1536.08,2,0,1,0.0712,2,12.62,1
0.5,18,9,583,20,1099.56,1,0,1,0.0202,2,17.6,0
0.0435,23,1,582,13,1255.78,2,0,1,0.2703,0,17.24,0
0.25,12,3,521,32,1876.75,1,0,1,0.161,0,20.79,0
0.1538,13,2,423,32,2322.25,2,0,1,0.1178,0,20.84,0
0.1429,28,4,384,18,1417.09,1,0,1,0.4371,1,16.08,0
0.2083,24,5,994,31,1738.5,1,0,1,0.1061,0,21.43,0
0.2273,22,5,244,22,1944.59,1,0,1,0.1499,0,13.64,0
0.3846,13,5,206,32,2066.67,2,0,1,0.1101,1,13.89,1
0.2,10,2,395,35,2525.19,2,0,1,0.2554,0,13.15,0
0.1,10,1,340,32,1016.65,1,0,1,0.1649,1,19.12,0
0.3,20,6,212,34,3586.77,3,0,1,0.1003,0,24.23,0
0.125,8,1,681,14,1377.88,2,0,1,0.109,0,26.14,0
0.0667,15,1,392,30,1888.45,2,1,2,0.1059,0,15.62,1
0.0,17,0,417,31,1802.57,1,0,1,0.127,0,0.0,1
0.381,21,8,623,15,1492.97,1,0,1,0.1325,0,7.51,0
0.1667,12,2,408,18,945.26,1,0,1,0.0155,0,21.89,0
0.3333,21,7,456,29,2701.32,2,0,1,0.1251,0,16.5,0
0.1429,21,3,715,16,3188.01,3,0,1,0.051,1,26.6,0
0.0,16,0,855,27,1554.69,2,1,2,0.2255,0,0.0,0
0.2857,14,4,611,16,1468.93,1,0,1,0.0943,0,12.17,0
0.0,9,0,726,11,3407.69,3,0,1,0.079,0,0.0,0
0.5,28,14,189,22,1906.44,2,0,1,0.094,1,18.81,0
0.0,5,0,419,13,2866.89,2,0,1,0.1643,0,0.0,0
0.0,8,0,888,26,1983.98,2,0,1,0.5088,0,0.0,0
0.303,33,10,921,37,2258.03,2,0,1,0.0924,3,18.1,0
0.0769,13,1,480,13,6003.99,3,0,1,0.1371,0,13.31,0
0.1538,13,2,982,42,1220.52,1,0,1,0.0929,0,41.25,0
0.1429,21,3,844,33,2899.87,3,0,1,0.1409,0,27.03,0
0.1818,11,2,370,39,3051.14,2,0,1,0.0706,0,10.79,0
0.0,6,0,607,25,1527.2,1,0,1,0.2217,0,0.0,0
0.0769,13,1,736,8,1256.11,1,0,1,0.0528,1,34.95,0
0.0,10,0,664,36,1181.1,1,0,1,0.1885,0,0.0,1
0.2632,19,5,737,46,1630.2,2,0,1,0.1359,1,28.91,0
0.0,10,0,805,16,1755.92,1,0,1,0.1792,0,0.0,0
0.2667,15,4,668,24,1492.22,1,0,1,0.0126,1,21.42,0
0.0,10,0,392,12,1305.45,1,0,1,0.1341,0,0.0,0
0.3125,16,5,767,31,2542.21,1,0,1,0.2099,0,20.05,0
0.4615,13,6,838,15,1477.87,2,0,1,0.14,1,10.26,0
0.1,10,1,271,10,1793.92,2,0,1,0.0467,0,8.49,0
0.2857,7,2,721,8,1262.73,1,0,1,0.0898,0,20.55,0
0.2,10,2,370,13,1472.13,1,0,1,0.4634,0,18.72,1
0.125,8,1,362,12,1745.17,1,0,1,0.2555,0,10.17,0
0.0,8,0,216,20,1725.83,2,0,1,0.0844,0,0.0,0
0.0,5,0,968,10,913.26,1,0,1,0.1905,0,0.0,0
0.0,8,0,844,37,2243.96,1,0,1,0.0863,0,0.0,0
0.2667,15,4,284,6,1369.35,2,0,1,0.1318,0,16.44,0
0.04,25,1,386,16,1338.64,2,1,2,0.127,0,18.3,0
0.375,16,6,463,54,2035.03,2,0,1,0.2401,0,15.32,0
0.0,8,0,531,23,1870.74,2,0,1,0.0224,0,0.0,0
0.3333,15,5,801,29,1327.12,2,0,1,0.0719,0,12.29,0
0.2903,31,9,957,26,3124.11,3,0,1,0.047,1,11.5,0
0.0833,12,1,364,12,1321.94,1,0,1,0.0793,1,12.83,0
0.4444,27,12,611,6,2532.6,1,0,1,0.1932,3,25.22,0
0.5,10,5,466,23,1426.62,2,0,1,0.0379,2,11.03,0
0.6,5,3,828,19,2314.24,1,0,1,0.2479,1,38.17,0
0.0303,33,1,875,35,1859.75,2,0,1,0.0859,0,13.98,0
0.125,16,2,345,36,1116.63,1,0,1,0.273,0,19.76,1
0.0769,13,1,500,18,1232.16,1,0,1,0.1583,0,22.93,0
0.3125,32,10,779,17,1265.43,1,0,1,0.141,4,13.77,0
0.1818,11,2,466,18,4033.29,2,1,2,0.0824,1,30.04,0
0.3333,21,7,784,20,1561.43,1,0,1,0.1903,0,20.57,0
0.2857,14,4,329,27,1894.83,2,1,2,0.2527,0,14.71,1
0.3846,13,5,457,13,1734.33,1,0,1,0.077,0,17.62,0
0.3846,13,5,334,8,1911.74,1,0,1,0.1672,0,8.33,1
0.0,12,0,877,10,2609.77,2,0,1,0.0998,0,0.0,0
0.0,7,0,673,12,2484.87,1,0,1,0.2278,0,0.0,0
0.1538,26,4,470,19,2187.75,1,0,1,0.2366,0,21.74,0
0.4444,9,4,387,16,1210.69,1,0,1,0.0956,0,25.41,0
0.0,10,0,250,27,1681.35,2,0,1,0.1505,0,0.0,0
0.2222,36,8,840,25,1125.1,1,0,1,0.284,0,33.8,0
0.0833,12,1,260,57,1828.47,3,0,1,0.313,1,24.02,0
0.1111,18,2,780,21,1671.34,2,0,1,0.1561,1,22.35,0
0.1667,6,1,832,21,2197.5,2,0,1,0.323,0,28.23,0
0.0,3,0,900,27,1582.88,1,0,1,0.1961,0,0.0,0
0.0,12,0,268,30,1794.25,2,0,1,0.0556,0,0.0,0
0.1,10,1,532,31,1339.85,1,0,1,0.2415,0,16.28,0
0.3571,14,5,780,36,1154.26,1,0,1,0.1146,0,20.39,0
0.0588,17,1,266,13,1199.88,1,0,1,0.1871,0,12.11,0
0.25,8,2,295,15,1382.31,1,0,1,0.0417,0,23.06,0
