customer_return_rate,total_previous_orders,total_previous_returns,customer_history_days,days_since_last_order,cart_value,cart_item_count,multiple_sizes_same_product,max_sizes_same_product,average_product_return_rate,previous_returns_same_category,avg_days_to_return,return_abuse_label
0.0625,16,1,227,16,1546.59,2,0,1,0.2377,0,13.11,0
0.0,14,0,535,21,2013.71,2,0,1,0.0371,0,0.0,0
0.1111,9,1,793,7,1317.9,1,0,1,0.0536,0,20.66,0
0.2083,24,5,344,18,1690.56,1,0,1,0.1204,0,13.86,1
0.125,8,1,704,30,3529.29,3,0,1,0.2585,0,19.27,0
0.1818,22,4,613,11,1616.81,2,0,1,0.04,0,13.77,0
0.0,11,0,832,10,5227.67,3,0,1,0.0998,0,0.0,0
0.4167,12,5,905,26,2091.65,1,0,1,0.1354,1,29.71,1
0.25,12,3,221,10,2010.87,2,0,1,0.1056,0,11.57,0
0.1944,36,7,705,33,1006.88,2,0,1,0.1316,0,23.16,0
0.0,37,0,288,14,2054.24,2,0,1,0.2179,0,0.0,1
0.1429,14,2,382,27,1453.47,2,0,1,0.142,1,13.98,0
0.0667,45,3,290,12,1401.33,2,0,1,0.1061,1,15.17,0
0.0667,15,1,614,13,1556.98,1,0,1,0.0473,0,20.5,0
0.3636,11,4,206,18,2103.57,3,0,1,0.2144,0,21.99,0
0.0,4,0,385,23,3245.23,3,0,1,0.0993,0,0.0,0
0.3333,30,10,923,30,1733.63,1,0,1,0.1671,1,14.37,0
0.25,4,1,634,18,1581.92,1,0,1,0.2599,0,21.27,0
0.0909,22,2,189,19,1569.62,1,0,1,0.1398,0,24.34,0
0.4643,28,13,195,9,2143.7,2,0,1,0.2495,1,16.34,0
0.2857,7,2,345,28,1563.34,3,0,1,0.144,0,22.66,0
0.4783,23,11,567,21,1710.08,3,0,1,0.2487,2,10.59,1
0.75,8,6,391,12,1516.45,2,1,2,0.0731,0,13.99,1
0.0,11,0,906,16,1127.16,1,0,1,0.192,0,0.0,0
0.1667,6,1,269,23,1659.0,1,0,1,0.187,0,13.37,0
0.0667,15,1,807,25,1753.32,2,0,1,0.0939,0,28.48,0
0.3333,6,2,569,21,1577.29,2,1,2,0.2416,0,10.66,1
0.3,10,3,333,28,1939.12,1,0,1,0.2379,0,39.12,0
0.1765,17,3,461,30,3826.94,1,0,1,0.1746,1,11.74,0
0.0,11,0,683,21,1220.37,2,1,2,0.1446,0,0.0,0
0.0625,16,1,345,23,2024.82,3,1,2,0.1664,0,18.87,0
0.3333,30,10,256,15,1687.2,2,0,1,0.0589,0,26.17,0
0.2857,14,4,529,27,1548.04,1,0,1,0.1918,1,18.9,1
0.4545,11,5,319,24,1294.56,1,0,1,0.2253,1,15.71,1
0.2857,7,2,332,25,1483.68,2,0,1,0.177,0,55.98,0
0.2857,7,2,387,26,1322.54,1,0,1,0.2244,1,17.31,0
0.0,8,0,388,23,1500.09,1,0,1,0.0826,0,0.0,1
0.0625,16,1,532,30,1420.95,2,1,2,0.1776,0,13.37,0
0.1429,14,2,886,24,1079.5,1,0,1,0.0716,0,16.09,0
0.2353,17,4,778,15,1472.03,2,0,1,0.1692,0,20.06,0
0.3571,14,5,469,30,1203.31,2,0,1,0.1614,0,5.34,0
0.04,25,1,858,24,2413.68,2,0,1,0.2267,0,15.32,0
0.0,10,0,226,14,1756.67,1,0,1,0.2827,0,0.0,0
0.1765,17,3,396,25,1689.44,1,0,1,0.4754,1,32.72,0
0.0,15,0,218,22,2575.98,2,1,2,0.1362,0,0.0,0
0.0526,19,1,830,21,1027.45,2,0,1,0.1209,1,15.79,0
0.0,10,0,944,13,3344.2,2,0,1,0.0109,0,0.0,0
0.1,10,1,965,10,1594.93,1,0,1,0.2053,0,15.23,0
0.0909,22,2,828,14,1436.97,1,0,1,0.0646,0,28.33,0
0.5,4,2,606,42,2131.64,1,0,1,0.0586,0,12.09,0
0.6,5,3,510,33,1391.15,2,1,2,0.2576,1,25.22,1
0.1,10,1,559,16,1114.18,1,0,1,0.1618,0,30.85,0
0.4,15,6,860,21,2394.32,2,0,1,0.3378,0,17.36,0
0.0667,15,1,976,15,2127.5,1,0,1,0.1581,0,20.08,0
0.2,30,6,675,18,1718.52,1,0,1,0.1588,1,9.17,0
0.0833,36,3,183,18,2147.37,1,0,1,0.1799,0,12.86,0
0.0,16,0,554,21,2815.74,1,0,1,0.2044,0,0.0,0
0.1379,29,4,900,38,1762.02,3,0,1,0.1704,0,32.77,0
0.0,8,0,855,14,2248.8,2,0,1,0.1832,0,0.0,1
0.1579,19,3,551,37,2037.79,1,0,1,0.2909,0,12.22,0
0.15,20,3,507,9,2086.05,1,0,1,0.3867,0,14.57,0
0.0769,13,1,958,21,3453.18,3,0,1,0.1501,0,12.33,0
0.1,10,1,978,13,2209.75,1,0,1,0.1348,0,21.76,0
0.0,10,0,503,19,1842.87,1,0,1,0.1128,0,0.0,0
0.44,25,11,476,15,818.21,1,0,1,0.3883,3,15.7,1
0.4375,16,7,262,13,2596.33,3,0,1,0.1739,2,24.11,0
0.0,14,0,276,13,955.47,1,0,1,0.1253,0,0.0,0
0.4848,33,16,694,18,4346.52,2,0,1,0.0976,1,28.91,0
0.0,7,0,203,10,1150.04,1,0,1,0.1444,0,0.0,0
0.0,9,0,362,31,2375.69,2,0,1,0.067,0,0.0,0
0.1111,9,1,370,25,1476.48,1,0,1,0.1098,0,28.22,0
0.2222,9,2,281,31,2502.61,3,0,1,0.0347,0,15.36,0
0.05,20,1,630,11,1654.15,3,0,1,0.0823,1,12.6,0
0.5,12,6,302,36,2686.58,2,0,1,0.2927,1,24.89,1
0.2,15,3,1000,21,1503.04,2,0,1,0.1039,0,22.29,0
0.1111,9,1,380,22,1468.39,2,1,2,0.1464,0,20.52,0
0.125,8,1,189,16,2012.15,2,1,2,0.3321,0,15.43,1
0.1765,17,3,767,21,2820.38,1,0,1,0.2939,0,10.92,1
0.0667,15,1,717,15,1496.03,2,1,2,0.0307,0,30.15,1
0.0968,31,3,762,36,1435.51,1,0,1,0.0132,0,39.66,0
0.0,13,0,988,16,2112.97,1,0,1,0.1395,0,0.0,0
0.0,12,0,712,24,2295.22,1,0,1,0.2417,0,0.0,0
0.125,8,1,780,31,3034.83,3,0,1,0.0416,0,16.31,0
0.2143,14,3,348,16,1365.14,3,0,1,0.373,0,14.62,0
0.3333,12,4,452,25,2453.73,3,0,1,0.0538,0,14.93,0
0.0952,21,2,336,14,1412.52,1,0,1,0.1305,0,19.68,0
0.3333,15,5,997,14,1254.78,2,0,1,0.2879,0,27.64,1
0.0,10,0,986,14,2944.49,2,0,1,0.1619,0,0.0,0
0.35,20,7,183,22,1431.64,2,1,2,0.2351,0,13.92,0
0.2143,14,3,257,24,1930.92,3,1,3,0.2147,0,11.59,0
0.3333,12,4,471,19,1761.5,1,0,1,0.1275,1,21.49,0
0.0,11,0,314,21,1679.76,2,1,2,0.0983,0,0.0,0
0.4,20,8,634,23,1051.84,1,0,1,0.0703,1,13.61,0
0.3077,13,4,295,34,2752.41,2,0,1,0.1054,0,15.85,0
0.1538,13,2,525,13,1045.78,1,0,1,0.306,0,8.69,1
0.0556,18,1,200,42,2060.23,3,0,1,0.2161,0,12.92,0
0.125,8,1,875,23,1093.56,1,0,1,0.1366,0,15.88,0
0.0,10,0,264,21,2816.69,2,0,1,0.23,0,0.0,0
0.3333,33,11,727,38,980.82,1,0,1,0.1172,1,22.68,0
0.0,10,0,931,53,2838.72,3,1,3,0.2478,0,0.0,0
0.0476,21,1,787,35,1408.94,1,0,1,0.2145,0,13.88,0
0.0,10,0,599,19,1001.7,1,0,1,0.1886,0,0.0,0
0.25,8,2,938,31,660.38,1,0,1,0.3622,0,7.36,0
0.0769,13,1,737,22,1258.11,2,0,1,0.1236,1,16.26,0
0.0,12,0,796,17,1197.08,1,0,1,0.0672,0,0.0,1
0.125,16,2,543,34,1936.94,1,0,1,0.0988,0,17.88,0
0.0,7,0,501,32,1548.62,1,0,1,0.1394,0,0.0,0
0.4,5,2,934,22,1300.76,1,0,1,0.0715,0,15.65,0
0.0,10,0,568,29,3145.14,2,0,1,0.1815,0,0.0,0
0.5294,17,9,273,9,970.06,1,0,1,0.3643,1,16.62,0
0.4091,22,9,886,34,1485.93,1,0,1,0.0577,2,17.87,0
0.3636,11,4,931,12,1393.6,1,0,1,0.1791,0,27.95,0
0.0769,13,1,948,22,1098.68,1,0,1,0.2825,0,16.87,0
0.1905,21,4,550,15,1481.38,1,0,1,0.0796,0,22.81,0
0.0476,21,1,407,25,1942.94,1,0,1,0.034,0,11.29,0
0.125,16,2,902,16,2576.73,3,0,1,0.0259,0,20.57,0
0.5556,9,5,444,47,3283.01,1,0,1,0.0657,0,10.42,0
0.2759,29,8,797,28,1304.92,1,0,1,0.1277,0,20.89,0
0.1739,23,4,994,22,2448.45,2,0,1,0.2865,1,16.36,0
0.4688,32,15,948,19,1441.82,1,0,1,0.1419,1,23.32,0
0.2308,13,3,434,17,1006.71,1,0,1,0.0571,1,22.8,0
0.0,18,0,600,16,1792.07,2,0,1,0.1555,0,0.0,0
0.5,6,3,945,15,1553.22,3,0,1,0.0928,0,16.92,0
0.1667,18,3,192,15,1669.2,1,0,1,0.1463,0,17.46,0
0.2,15,3,743,76,1607.13,2,0,1,0.3556,1,9.18,1
0.1905,21,4,742,19,1944.19,1,0,1,0.1069,1,8.89,1
0.0833,12,1,360,26,1698.46,2,0,1,0.1442,0,21.84,0
0.0,8,0,278,12,2558.67,1,0,1,0.1162,0,0.0,0
0.1667,12,2,724,19,1037.32,3,0,1,0.1463,1,14.72,0
0.0833,12,1,853,18,1895.08,2,0,1,0.0922,0,11.59,0
0.0357,28,1,860,20,1013.11,1,0,1,0.173,0,54.37,0
0.0,6,0,903,9,1706.11,2,0,1,0.0773,0,0.0,0
0.2308,13,3,404,12,1328.94,1,0,1,0.1661,0,20.69,0
0.1,10,1,542,12,1053.26,1,0,1,0.1513,0,9.51,0
0.3333,6,2,377,17,1340.51,1,0,1,0.0806,0,11.7,0
0.0,6,0,338,13,2808.26,2,0,1,0.1483,0,0.0,0
0.2857,14,4,875,21,1417.72,1,0,1,0.0863,0,26.99,0
0.2593,27,7,962,19,1654.04,3,0,1,0.0595,1,13.91,0
0.05,20,1,513,18,1232.41,1,0,1,0.2446,1,16.09,0
0.1818,11,2,333,24,3118.41,1,0,1,0.104,0,21.0,0
0.0833,12,1,859,18,2209.39,2,0,1,0.0495,0,16.99,0
0.2778,18,5,925,57,1440.17,1,0,1,0.2021,1,17.01,0
0.0,12,0,746,27,1336.71,1,0,1,0.2281,0,0.0,1
0.4375,16,7,505,20,1452.76,1,0,1,0.3669,0,15.51,0
0.1,10,1,284,15,2977.1,3,0,1,0.2137,0,22.65,0
0.1429,14,2,264,18,2306.41,1,0,1,0.1291,0,13.15,0
0.1111,9,1,238,13,1442.83,1,0,1,0.1582,0,20.9,0
0.0,14,0,321,20,1710.66,1,0,1,0.2992,0,0.0,0
0.125,16,2,303,16,2642.12,2,0,1,0.0396,1,20.53,1
0.087,23,2,801,15,1699.94,1,0,1,0.0114,0,46.63,0
0.4444,9,4,676,31,2319.85,1,0,1,0.3089,1,8.2,1
0.1538,13,2,462,18,1749.19,1,0,1,0.0981,1,15.57,0
0.1111,9,1,228,51,3582.44,3,0,1,0.0481,0,19.89,0
0.0,7,0,779,15,2158.43,2,0,1,0.0997,0,0.0,0
0.4,5,2,379,18,2057.75,3,0,1,0.113,0,16.88,1
0.0625,16,1,201,19,2422.83,1,0,1,0.2571,0,13.85,0
0.0,8,0,801,26,3260.18,2,0,1,0.1323,0,0.0,0
0.2,15,3,303,21,1534.71,1,0,1,0.1653,0,13.65,0
0.1,10,1,920,27,1132.86,1,0,1,0.3171,0,18.39,0
0.1,10,1,196,14,1803.06,2,1,2,0.2076,0,15.72,0
0.1,10,1,994,33,1362.35,1,0,1,0.0518,0,7.53,0
0.0,37,0,816,15,1461.8,1,0,1,0.0307,0,0.0,0
0.0769,13,1,687,12,1172.75,1,0,1,0.1617,0,9.22,0
0.1667,12,2,249,24,2841.54,2,0,1,0.0579,0,10.42,0
0.1765,17,3,296,50,1950.93,1,0,1,0.1388,1,18.93,1
0.0769,13,1,811,12,4312.49,2,0,1,0.115,0,28.07,0
0.0,11,0,876,24,1909.98,1,0,1,0.229,0,0.0,0
0.2667,15,4,373,45,1472.04,1,0,1,0.0975,1,15.01,0
0.0,23,0,267,15,1118.14,1,0,1,0.2198,0,0.0,0
0.1667,12,2,269,13,1540.37,1,0,1,0.0514,0,26.14,0
0.0625,16,1,404,13,1640.31,1,0,1,0.0675,0,29.88,0
0.2222,9,2,553,44,1904.08,1,0,1,0.1983,0,19.05,0
0.3333,12,4,998,12,2142.46,1,0,1,0.0838,0,25.04,0
0.1176,17,2,461,17,1564.78,1,0,1,0.2489,0,38.71,1
0.1667,12,2,682,38,2036.62,2,0,1,0.1276,0,12.17,1
0.6923,13,9,365,25,1219.27,1,0,1,0.0365,1,11.25,0
0.0476,21,1,593,14,1628.41,1,0,1,0.0612,0,17.57,0
0.0,5,0,718,15,3170.75,3,1,2,0.0827,0,0.0,0
0.0625,16,1,333,13,1552.49,2,0,1,0.1342,0,14.34,1
0.4167,12,5,531,20,1947.31,1,0,1,0.0203,0,15.81,0
0.0417,24,1,740,44,2042.43,2,0,1,0.0043,0,28.55,0
0.1667,12,2,345,8,1291.08,1,0,1,0.2502,0,17.61,0
0.0,7,0,543,24,2674.77,1,0,1,0.215,0,0.0,0
0.12,25,3,885,34,2181.78,2,0,1,0.3109,1,12.94,0
0.0,25,0,327,22,1445.8,1,0,1,0.4694,0,0.0,0
0.3,20,6,514,21,2635.63,2,0,1,0.0564,1,18.67,0
0.25,4,1,698,27,1336.8,1,0,1,0.1158,0,30.37,0
0.0,9,0,476,36,1075.18,1,0,1,0.0444,0,0.0,0
0.3636,11,4,657,19,1333.29,1,0,1,0.107,0,12.83,1
0.2308,13,3,757,11,1320.67,1,0,1,0.276,1,14.14,0
0.0968,31,3,372,27,1468.86,2,0,1,0.0991,1,7.9,0
0.08,25,2,666,17,2295.48,2,0,1,0.0584,1,20.34,0
0.8333,6,5,368,36,3359.01,3,0,1,0.0612,1,20.14,1
0.0,10,0,936,20,1690.42,1,0,1,0.2918,0,0.0,0
0.0,4,0,323,16,1292.02,1,0,1,0.2172,0,0.0,0
0.3333,3,1,745,23,1526.31,2,0,1,0.1028,0,21.24,0
0.25,12,3,275,26,2507.17,2,0,1,0.0797,0,19.96,0
0.0,15,0,360,11,1596.25,1,0,1,0.1019,0,0.0,0
0.1,10,1,914,20,2119.75,1,0,1,0.2267,0,13.35,0
0.25,4,1,281,13,2616.34,2,0,1,0.1977,0,16.3,0
0.15,20,3,198,18,2033.8,1,0,1,0.2848,0,29.83,0
0.1111,9,1,319,22,3577.33,3,0,1,0.0484,0,10.63,0
0.1522,46,7,261,14,1355.88,1,0,1,0.0876,0,16.86,0
0.1111,18,2,293,15,1030.44,1,0,1,0.0941,0,20.19,0
0.1667,6,1,530,25,1827.78,1,0,1,0.0022,1,34.26,0
0.1667,12,2,653,28,2247.0,2,0,1,0.0263,1,12.65,0
0.1136,44,5,805,17,3890.09,2,1,2,0.0347,1,60.25,0
0.0526,19,1,463,22,2843.34,3,0,1,0.3307,0,20.1,0
0.1818,11,2,382,18,2506.68,2,0,1,0.1326,1,25.89,1
0.25,16,4,929,22,1858.9,2,0,1,0.0192,1,12.77,0
0.2222,9,2,859,34,2242.71,3,0,1,0.1847,0,32.83,0
0.3333,6,2,250,32,1731.43,3,0,1,0.0303,0,28.31,0
0.0,14,0,633,51,1192.65,1,0,1,0.2289,0,0.0,0
0.2,15,3,495,41,1863.82,1,0,1,0.0617,0,37.4,0
0.0,7,0,954,19,2536.29,2,0,1,0.0172,0,0.0,0
0.0256,39,1,944,27,2064.13,2,0,1,0.2224,0,28.58,0
0.0,12,0,955,40,1270.11,1,0,1,0.1012,0,0.0,0
0.2143,14,3,436,24,2633.69,1,0,1,0.3275,0,18.73,0
0.2727,22,6,263,16,2261.56,1,0,1,0.1321,0,9.51,0
0.0417,24,1,870,18,1917.23,2,0,1,0.272,0,24.8,0
0.4,5,2,553,19,1097.21,1,0,1,0.1707,0,27.18,0
0.4545,22,10,308,16,1758.96,1,0,1,0.0473,2,9.57,0
0.125,8,1,960,15,2241.16,1,0,1,0.2537,0,12.3,0
0.2381,21,5,927,26,1093.52,1,0,1,0.2755,1,18.29,0
0.2222,9,2,435,19,1334.56,1,0,1,0.157,0,14.92,0
0.0,8,0,641,23,1986.76,2,0,1,0.3361,0,0.0,0
0.0,7,0,346,15,987.09,1,0,1,0.1705,0,0.0,0
0.2857,7,2,893,27,1631.4,1,0,1,0.0333,0,20.8,0
0.1111,9,1,912,24,1072.25,1,0,1,0.1686,0,22.28,0
0.4286,21,9,869,28,2318.59,2,0,1,0.0679,4,11.92,0
0.1667,12,2,903,23,2732.53,3,0,1,0.1193,1,31.09,0
0.2727,11,3,916,26,1329.86,1,0,1,0.2353,1,21.96,0
0.2,10,2,927,3,824.73,1,0,1,0.1296,0,22.96,0
0.0833,24,2,891,14,2275.99,2,0,1,0.2636,0,15.91,0
0.0909,11,1,676,20,1290.43,1,0,1,0.097,0,14.83,0
0.0,10,0,516,14,3173.41,2,0,1,0.135,0,0.0,0
0.0667,15,1,259,9,1798.21,1,0,1,0.0494,1,13.21,0
0.0,6,0,386,17,1598.9,1,0,1,0.1427,0,0.0,0
0.0,4,0,340,22,1674.78,1,0,1,0.021,0,0.0,0
0.2,5,1,214,20,2887.38,2,0,1,0.0964,0,4.65,0
0.6364,11,7,835,44,2832.44,2,0,1,0.0743,0,19.46,0
0.2857,7,2,187,47,1283.85,1,0,1,0.3003,0,21.26,0
0.3,10,3,748,35,1406.04,2,0,1,0.0583,0,25.88,0
0.0625,16,1,728,12,841.13,1,0,1,0.2765,0,19.76,0
0.0952,21,2,800,11,1955.54,2,0,1,0.2489,0,17.91,0
0.375,8,3,649,21,2933.45,2,0,1,0.0732,0,9.4,0
0.1429,14,2,188,21,1368.53,1,0,1,0.2237,0,17.74,1
0.1429,21,3,482,45,2269.0,1,0,1,0.0812,0,18.55,0
0.0,14,0,398,22,2268.21,1,0,1,0.1744,0,0.0,0
0.0909,11,1,452,72,1068.65,1,0,1,0.2335,0,16.48,0
0.0526,19,1,650,9,811.76,2,0,1,0.0334,0,7.32,0
0.0909,11,1,633,30,1813.81,2,0,1,0.2173,0,17.57,0
0.0,11,0,888,21,1252.44,1,0,1,0.0881,0,0.0,0
0.0,14,0,382,32,1076.24,1,0,1,0.1606,0,0.0,0
0.5,2,1,771,11,931.3,1,0,1,0.2839,0,9.93,0
0.3333,12,4,985,26,2072.95,1,0,1,0.1266,0,14.09,0
0.0976,41,4,691,12,1985.84,1,0,1,0.283,0,40.28,1
0.1,10,1,504,35,2102.73,2,0,1,0.102,0,24.23,0
0.0,20,0,598,7,2885.26,1,0,1,0.0705,0,0.0,0
0.0286,35,1,705,12,2182.56,2,0,1,0.2011,0,13.69,0
0.0,11,0,575,15,1625.78,1,0,1,0.2728,0,0.0,0
0.0,22,0,209,11,3006.0,2,0,1,0.1049,0,0.0,0
0.3333,12,4,942,25,1727.15,2,1,2,0.0617,0,14.06,0
0.0732,41,3,308,13,2006.05,2,1,2,0.2848,0,41.82,0
0.303,33,10,385,25,1376.04,2,1,2,0.2611,2,19.92,0
0.2,20,4,586,27,2275.82,3,0,1,0.2647,0,32.99,0
0.0,5,0,535,34,1791.51,2,0,1,0.2676,0,0.0,0
0.2222,9,2,720,21,1706.55,2,0,1,0.2509,0,17.46,0
0.5,6,3,312,35,2266.38,1,0,1,0.3204,0,16.33,0
0.1905,21,4,900,13,1811.7,1,0,1,0.1285,0,17.61,0
0.2167,60,13,596,30,901.02,1,0,1,0.5415,2,29.76,0
0.0345,29,1,727,13,2067.31,2,0,1,0.1206,0,27.01,1
0.5,6,3,274,22,2854.09,1,0,1,0.0758,1,18.94,0
0.1,10,1,311,40,879.69,1,0,1,0.0445,0,23.31,0
0.0,11,0,797,25,1574.56,2,0,1,0.1057,0,0.0,0
0.0,13,0,405,46,2446.95,1,0,1,0.3803,0,0.0,0
0.25,12,3,209,29,2868.04,1,0,1,0.0334,1,21.2,1
0.3333,6,2,539,34,1091.07,1,0,1,0.2517,0,36.72,0
0.2857,7,2,326,49,1919.64,1,0,1,0.1144,1,29.87,0
0.0667,30,2,311,32,3005.38,2,0,1,0.1678,0,34.77,0
0.1333,15,2,404,21,1672.43,1,0,1,0.1938,0,18.75,0
0.069,29,2,496,23,1195.29,1,0,1,0.0175,0,15.85,0
0.4615,13,6,967,33,1423.4,1,0,1,0.0154,1,29.98,0
0.3182,22,7,292,16,1266.84,1,0,1,0.2047,0,21.45,0
0.2222,18,4,851,32,823.35,1,0,1,0.0779,0,11.38,0
0.0,18,0,883,17,3415.81,2,0,1,0.0964,0,0.0,0
0.0,11,0,405,21,1769.22,2,0,1,0.2714,0,0.0,0
0.0,7,0,186,27,2273.69,2,0,1,0.0948,0,0.0,0
0.0769,13,1,379,30,1989.08,3,0,1,0.0951,0,23.49,0
0.1667,12,2,629,7,1569.11,1,0,1,0.2097,0,17.18,0
