customer_return_rate,total_previous_orders,total_previous_returns,customer_history_days,days_since_last_order,cart_value,cart_item_count,multiple_sizes_same_product,max_sizes_same_product,average_product_return_rate,previous_returns_same_category,avg_days_to_return,return_abuse_label
0.2353,17,4,337,11,2764.54,2,0,1,0.1299,0,32.61,0
0.0,10,0,940,14,2621.11,2,0,1,0.4298,0,0.0,0
0.0588,34,2,468,39,1348.87,1,0,1,0.1875,0,35.68,0
0.2222,9,2,240,14,1649.71,2,0,1,0.1142,1,8.06,0
0.0,6,0,755,44,1659.2,2,0,1,0.0661,0,0.0,0
0.0833,12,1,198,72,1526.24,1,0,1,0.0642,0,14.65,0
0.0,12,0,580,23,1677.75,1,0,1,0.24,0,0.0,0
0.0833,12,1,971,13,959.37,1,0,1,0.2259,0,16.01,0
0.3611,36,13,195,16,1923.12,1,0,1,0.0532,2,14.43,0
0.0769,13,1,514,40,1263.71,1,0,1,0.1669,0,14.42,0
0.1818,11,2,610,28,1477.51,1,0,1,0.3385,0,18.02,0
0.0,7,0,936,13,1381.3,1,0,1,0.0736,0,0.0,0
0.1429,7,1,212,10,1366.16,1,0,1,0.4093,0,33.97,1
0.1481,27,4,185,18,2054.67,2,0,1,0.2216,0,15.64,0
0.125,8,1,647,16,1652.68,1,0,1,0.204,0,14.65,0
0.0,10,0,813,23,757.32,1,0,1,0.3743,0,0.0,0
0.0,8,0,381,20,931.83,2,0,1,0.1879,0,0.0,0
0.1429,7,1,950,21,2806.18,2,0,1,0.0493,0,25.8,0
0.125,16,2,812,41,2532.7,1,0,1,0.1782,0,21.03,0
0.2,10,2,943,28,2155.57,2,0,1,0.3294,0,15.95,1
0.25,12,3,213,19,2103.09,2,0,1,0.0442,1,19.49,0
0.0625,16,1,425,8,3333.73,1,0,1,0.146,0,21.72,0
0.6,10,6,754,30,2109.99,2,0,1,0.0345,1,25.23,0
0.1429,21,3,201,20,1505.08,1,0,1,0.4535,0,16.34,0
0.125,16,2,213,57,1420.92,1,0,1,0.2719,0,32.47,0
0.5,14,7,717,23,1496.68,1,0,1,0.0169,0,19.81,1
0.6364,11,7,572,26,1241.78,1,0,1,0.2183,0,10.65,1
0.2105,19,4,931,21,1982.71,2,0,1,0.2621,0,33.98,0
0.1765,17,3,440,19,2039.75,1,0,1,0.1532,0,21.71,0
0.125,8,1,193,24,2495.61,1,0,1,0.0069,0,23.36,0
0.0,8,0,188,33,1607.26,2,0,1,0.3617,0,0.0,1
0.0,6,0,940,14,4302.41,3,0,1,0.1975,0,0.0,0
0.2069,29,6,665,45,1652.86,1,0,1,0.0772,0,23.47,0
0.0,10,0,428,16,2355.07,2,0,1,0.1786,0,0.0,0
0.4444,27,12,667,32,1177.66,1,0,1,0.0482,1,9.61,1
0.0,17,0,498,43,1281.04,1,0,1,0.0962,0,0.0,0
0.1111,27,3,623,30,1476.26,1,0,1,0.0815,1,7.2,0
0.0526,19,1,562,24,2130.58,1,0,1,0.0707,0,16.6,0
0.2308,13,3,991,21,1606.91,1,0,1,0.0534,0,18.67,1
0.1707,41,7,332,14,2234.27,1,0,1,0.0459,0,20.43,0
0.0833,12,1,912,24,4369.63,2,0,1,0.0182,0,30.73,0
0.3333,6,2,760,17,2017.12,1,0,1,0.2882,2,24.22,1
0.0,10,0,788,15,1896.76,2,0,1,0.0724,0,0.0,0
0.0667,15,1,936,14,3909.88,2,0,1,0.1362,0,17.4,0
0.1667,12,2,762,19,1819.15,2,0,1,0.0476,0,15.98,0
0.0588,17,1,356,29,6009.67,2,0,1,0.2873,0,19.2,1
0.0909,11,1,404,19,1155.48,2,1,2,0.0826,0,16.11,0
0.3182,22,7,943,24,1980.95,2,0,1,0.0822,1,8.96,0
0.0,18,0,242,10,2097.83,1,0,1,0.0421,0,0.0,0
0.2857,7,2,572,12,1669.38,2,1,2,0.1087,0,18.77,0
0.0,8,0,741,29,722.51,1,0,1,0.2629,0,0.0,0
0.1765,17,3,731,17,1852.38,2,0,1,0.1091,0,14.33,0
0.1538,13,2,596,25,1906.43,2,0,1,0.1031,0,21.92,0
0.0,13,0,971,13,1513.7,2,0,1,0.111,0,0.0,0
0.4,10,4,852,19,1527.47,1,0,1,0.075,0,19.3,0
0.28,25,7,327,34,2423.04,2,0,1,0.1903,2,29.74,0
0.4,15,6,654,27,1470.53,1,0,1,0.0643,0,17.02,0
0.1026,39,4,379,24,1257.17,2,0,1,0.1281,1,18.84,0
0.25,4,1,829,43,1171.31,1,0,1,0.304,1,11.65,0
0.125,8,1,713,15,2138.51,2,0,1,0.316,0,16.59,0
0.1,10,1,776,22,1244.89,1,0,1,0.2663,0,20.53,0
0.2,5,1,876,11,2098.65,1,0,1,0.2298,0,8.1,0
0.3333,6,2,539,24,1179.68,1,0,1,0.2926,0,17.41,0
0.0,45,0,842,28,3776.88,2,0,1,0.1277,0,0.0,0
0.0,6,0,518,16,1465.8,1,0,1,0.4134,0,0.0,0
0.0,11,0,917,18,2012.05,2,0,1,0.1901,0,0.0,1
0.2857,14,4,371,11,1572.2,2,1,2,0.129,0,14.86,0
0.3636,11,4,795,20,1618.97,1,0,1,0.272,2,17.71,0
0.125,16,2,611,29,1809.4,1,0,1,0.2214,0,20.53,1
0.0714,14,1,687,35,1515.39,1,0,1,0.1182,0,18.85,0
0.1765,17,3,467,14,970.4,1,0,1,0.3903,1,13.24,0
0.0769,13,1,969,35,992.66,1,0,1,0.0756,0,22.53,0
0.3333,9,3,451,18,862.93,1,0,1,0.1993,0,23.93,0
0.25,20,5,383,15,2196.57,1,0,1,0.2977,1,10.9,0
0.0,6,0,839,12,2444.31,2,0,1,0.1561,0,0.0,0
0.25,8,2,344,36,1693.86,2,0,1,0.071,1,8.28,0
0.2308,13,3,815,22,1745.8,2,0,1,0.226,0,16.99,0
0.3333,6,2,286,24,1869.05,2,0,1,0.2348,0,10.82,0
0.0909,11,1,750,16,2261.58,2,0,1,0.1785,0,10.34,0
0.0,10,0,205,26,2458.67,2,0,1,0.3187,0,0.0,0
0.2308,13,3,630,38,2108.09,1,0,1,0.1254,0,14.17,0
0.0741,27,2,853,19,1564.09,1,0,1,0.1241,0,31.7,0
0.125,8,1,328,9,1283.57,1,0,1,0.1009,0,27.97,0
0.0833,12,1,664,27,1054.39,1,0,1,0.1081,0,40.42,0
0.25,12,3,508,12,1031.22,1,0,1,0.302,1,11.26,0
0.0588,17,1,916,24,1766.6,1,0,1,0.0263,0,32.29,0
0.0833,12,1,833,14,1224.97,1,0,1,0.186,0,11.24,0
0.45,20,9,603,31,2324.63,2,1,2,0.1744,0,8.47,0
0.1667,12,2,350,13,1522.05,1,0,1,0.107,0,19.83,0
0.05,20,1,324,20,1841.46,1,0,1,0.2065,0,12.78,0
0.2941,17,5,878,8,1005.88,1,0,1,0.1305,1,9.88,0
0.0714,14,1,351,12,1185.11,1,0,1,0.1873,0,27.76,0
0.0455,22,1,668,19,792.8,1,0,1,0.1245,0,30.98,0
0.3333,12,4,653,9,1931.11,2,0,1,0.1289,0,13.52,0
0.56,25,14,499,28,3623.83,2,0,1,0.3658,1,14.33,0
0.0909,11,1,342,26,2008.96,1,0,1,0.0208,1,20.79,0
0.4167,12,5,406,31,3033.67,2,0,1,0.0764,0,17.52,0
0.25,24,6,661,22,1236.33,1,0,1,0.1527,1,10.6,0
0.0667,15,1,844,21,2226.66,1,0,1,0.2766,0,14.14,0
0.0,7,0,360,36,1329.37,1,0,1,0.0154,0,0.0,0
0.1111,9,1,990,13,2254.0,1,0,1,0.094,0,7.56,0
0.2286,35,8,681,23,1296.89,1,0,1,0.0743,0,19.56,0
0.2667,15,4,209,32,1313.89,1,0,1,0.1338,0,23.49,0
0.1786,28,5,769,27,2897.25,1,0,1,0.2893,1,36.28,0
0.25,12,3,356,28,4637.25,3,0,1,0.1841,0,21.86,0
0.0588,34,2,615,21,888.66,1,0,1,0.1245,1,20.7,0
0.0,8,0,956,26,2138.93,2,1,2,0.1122,0,0.0,0
0.1538,13,2,783,7,897.86,2,1,2,0.166,0,34.1,0
0.0833,24,2,418,17,2610.93,3,0,1,0.1341,1,13.93,0
0.125,8,1,921,13,851.08,1,0,1,0.2145,0,31.22,0
0.0625,16,1,546,19,2196.17,2,0,1,0.2292,0,21.07,1
0.375,8,3,785,25,2833.22,2,0,1,0.1011,0,24.89,0
0.5556,9,5,814,27,1243.8,1,0,1,0.2203,0,24.14,0
0.2,15,3,475,11,1203.28,2,0,1,0.0712,0,15.9,0
0.2857,7,2,608,24,1666.66,3,0,1,0.1019,1,22.4,0
0.0,18,0,649,32,1153.24,1,0,1,0.1151,0,0.0,0
0.1667,12,2,592,12,2604.19,2,0,1,0.1359,0,11.92,0
0.1579,19,3,988,19,1217.2,2,1,2,0.1073,0,30.74,0
0.125,8,1,702,25,3605.0,3,0,1,0.1252,0,18.17,0
0.04,25,1,857,9,2198.56,1,0,1,0.1453,0,12.31,0
0.2381,21,5,196,18,2252.26,2,0,1,0.2112,1,24.28,0
0.1111,18,2,766,21,3779.16,3,0,1,0.1787,1,12.86,0
0.0588,17,1,773,14,2436.77,1,0,1,0.1595,0,22.04,0
0.04,25,1,626,25,2535.08,3,1,3,0.3566,0,14.7,0
0.3333,9,3,544,25,1726.99,1,0,1,0.1424,0,15.46,0
0.1579,19,3,433,25,1680.61,1,0,1,0.1022,0,11.2,1
0.0,18,0,281,28,1058.7,1,0,1,0.0888,0,0.0,0
0.125,24,3,565,16,1231.87,1,0,1,0.4267,0,45.72,0
0.1667,12,2,854,18,2343.1,1,0,1,0.0312,0,10.82,1
0.125,16,2,501,27,1211.33,2,0,1,0.1043,1,43.44,0
0.1667,18,3,504,36,1829.54,2,0,1,0.1765,1,30.18,0
0.3333,15,5,842,12,1980.04,1,0,1,0.1022,0,53.81,0
0.3333,9,3,672,28,2098.9,1,0,1,0.1671,0,13.54,0
0.16,25,4,639,35,2037.48,2,0,1,0.0371,0,33.18,0
0.1875,16,3,756,26,1038.51,2,0,1,0.2546,0,13.86,0
0.4333,30,13,291,24,3040.57,2,0,1,0.4324,1,16.03,0
0.0303,33,1,681,6,2208.41,2,0,1,0.2558,0,17.06,0
0.1429,7,1,456,18,1556.57,2,0,1,0.1123,0,15.02,0
0.303,33,10,827,17,865.65,1,0,1,0.1606,1,19.16,0
0.0714,14,1,656,60,1432.2,1,0,1,0.0908,0,21.67,0
0.0909,11,1,935,10,2014.02,2,0,1,0.0339,0,19.69,0
0.1429,7,1,908,15,1539.42,2,0,1,0.1835,0,24.22,0
0.1429,21,3,757,14,2796.3,2,0,1,0.1667,1,21.94,0
0.2,10,2,660,39,1940.04,1,0,1,0.2563,0,23.15,0
0.0526,19,1,267,58,2100.83,2,0,1,0.1338,0,10.31,0
0.0,8,0,231,20,1405.19,1,0,1,0.1222,0,0.0,1
0.2,10,2,971,11,2060.68,1,0,1,0.2352,1,17.51,0
0.125,8,1,656,9,1081.77,2,1,2,0.3282,0,19.7,0
0.1154,26,3,360,26,1764.93,1,0,1,0.2727,1,13.15,0
0.1538,13,2,482,17,1409.14,1,0,1,0.133,0,16.36,0
0.2222,9,2,471,14,2185.14,1,0,1,0.263,0,21.41,0
0.0,5,0,400,21,2243.65,1,0,1,0.0883,0,0.0,1
0.25,12,3,322,24,1510.92,1,0,1,0.1927,0,23.75,0
0.12,25,3,572,38,1879.26,3,1,2,0.2081,0,14.29,0
0.1,10,1,590,45,2015.72,2,0,1,0.1648,0,28.19,1
0.2727,11,3,919,19,1081.19,1,0,1,0.1522,0,22.0,0
0.0,23,0,195,25,1539.16,1,0,1,0.1902,0,0.0,0
0.0,17,0,281,7,1140.81,1,0,1,0.1462,0,0.0,0
0.0714,42,3,493,8,1374.09,1,0,1,0.0949,1,26.55,0
0.5,6,3,860,21,1053.25,1,0,1,0.0563,0,6.29,0
0.0476,21,1,570,17,1582.9,1,0,1,0.245,0,18.71,0
0.0,11,0,682,15,1717.39,1,0,1,0.1758,0,0.0,0
0.2381,21,5,552,18,1348.97,2,1,2,0.151,0,16.83,0
0.4286,7,3,496,22,1319.72,1,0,1,0.2145,1,25.7,0
0.2857,28,8,539,17,1761.27,2,0,1,0.089,3,13.15,0
0.2857,7,2,548,13,2205.47,3,0,1,0.2891,0,27.85,0
0.1818,11,2,801,46,1314.21,1,0,1,0.1847,0,41.59,0
0.375,8,3,713,23,3917.36,3,0,1,0.3654,1,16.55,0
0.0714,14,1,254,20,2324.82,2,0,1,0.1526,0,12.46,0
0.125,24,3,528,24,2148.63,2,0,1,0.0278,1,24.22,0
0.0625,16,1,555,20,1655.65,1,0,1,0.0207,1,29.32,0
0.5,12,6,507,30,1830.29,2,0,1,0.1125,1,14.38,0
0.0,3,0,361,13,1381.15,1,0,1,0.1481,0,0.0,0
0.0,9,0,816,16,1426.63,1,0,1,0.0842,0,0.0,0
0.0,6,0,876,15,1212.9,1,0,1,0.085,0,0.0,0
0.0,16,0,786,24,2914.14,2,0,1,0.0365,0,0.0,0
0.5556,9,5,239,13,1373.62,1,0,1,0.3121,0,18.82,0
0.25,12,3,605,27,1198.82,1,0,1,0.1368,0,15.54,0
0.0,45,0,214,15,3176.48,2,0,1,0.22,0,0.0,0
0.375,8,3,611,11,4667.87,2,0,1,0.1595,0,11.84,0
0.2353,17,4,367,24,1225.33,1,0,1,0.1203,0,18.88,0
0.0,6,0,780,23,1872.26,2,1,2,0.4494,0,0.0,0
0.3571,14,5,606,15,1581.54,1,0,1,0.1565,1,19.41,1
0.0,10,0,268,14,1594.94,1,0,1,0.0917,0,0.0,0
0.4667,15,7,896,28,1686.3,1,0,1,0.1049,2,14.13,0
0.3333,6,2,232,21,2457.5,2,1,2,0.1363,1,23.45,0
0.2667,15,4,637,23,1603.61,2,0,1,0.3943,1,12.39,0
0.4,5,2,898,23,1528.56,1,0,1,0.2688,1,20.13,0
0.2778,18,5,429,11,2104.18,1,0,1,0.181,1,14.32,0
0.1111,9,1,391,28,2685.85,2,0,1,0.1662,0,13.13,0
0.1111,9,1,616,14,2640.12,2,0,1,0.4553,0,14.33,1
0.0,11,0,526,29,2146.78,2,0,1,0.2052,0,0.0,0
0.3333,3,1,341,56,1034.77,1,0,1,0.4061,0,21.46,0
0.0,6,0,228,11,2497.28,2,0,1,0.3808,0,0.0,1
0.1,10,1,383,23,1427.84,1,0,1,0.0835,0,10.61,0
0.5,8,4,936,25,3930.99,3,0,1,0.1454,1,22.25,0
0.0625,16,1,652,19,1450.09,2,0,1,0.0641,0,22.23,0
0.0,12,0,730,13,1714.44,1,0,1,0.5101,0,0.0,0
0.4286,14,6,621,14,1874.24,1,0,1,0.1362,1,23.17,0
0.0,6,0,222,12,2498.32,1,0,1,0.1494,0,0.0,0
0.2778,18,5,301,13,1978.56,1,0,1,0.1732,0,11.35,0
0.0588,17,1,774,23,2613.69,1,0,1,0.4149,0,10.56,0
0.0526,19,1,874,20,2664.18,3,1,3,0.0881,0,20.1,0
0.3077,13,4,633,17,3283.0,1,0,1,0.1382,0,13.03,0
0.1429,21,3,464,47,814.16,1,0,1,0.2196,1,11.8,0
0.25,8,2,669,13,829.19,1,0,1,0.1721,0,10.86,0
0.0667,15,1,424,57,1090.17,1,0,1,0.4203,0,16.73,0
0.2222,9,2,486,29,1172.27,1,0,1,0.2114,0,13.0,0
0.0833,12,1,976,24,1737.54,2,0,1,0.3274,1,17.67,0
0.1429,14,2,286,29,1322.77,2,0,1,0.1333,0,16.81,0
0.0,6,0,921,34,1033.56,1,0,1,0.1102,0,0.0,0
0.0,18,0,440,16,1397.26,3,1,3,0.1798,0,0.0,1
0.0,4,0,258,32,1804.76,1,0,1,0.1013,0,0.0,0
0.0,7,0,788,38,2423.35,2,0,1,0.212,0,0.0,0
0.3,20,6,246,43,739.21,1,0,1,0.3477,0,27.29,1
0.2222,18,4,798,14,1766.39,3,1,3,0.0688,0,25.04,0
0.0,24,0,550,29,1185.96,1,0,1,0.1167,0,0.0,0
0.3333,15,5,715,24,1391.61,1,0,1,0.2246,1,16.19,0
0.125,8,1,570,10,1391.62,1,0,1,0.1878,0,22.57,0
0.1515,33,5,612,29,1374.01,1,0,1,0.211,0,15.48,0
0.5833,12,7,389,21,1828.99,1,0,1,0.187,2,11.94,0
0.3333,9,3,864,23,1512.53,1,0,1,0.1075,1,12.56,0
0.2,10,2,669,26,1468.42,2,0,1,0.1681,0,23.23,0
0.0909,22,2,401,24,1143.16,2,0,1,0.5141,1,10.55,0
0.0833,12,1,345,31,1826.95,1,0,1,0.1514,0,21.03,0
0.4,15,6,661,18,2157.29,1,0,1,0.0682,1,15.28,1
0.1667,18,3,582,26,1440.73,1,0,1,0.0838,0,17.11,0
0.0556,36,2,814,22,2077.97,2,0,1,0.0461,0,42.61,0
0.125,8,1,784,22,1211.85,1,0,1,0.0148,0,8.13,0
0.0256,39,1,820,35,939.65,1,0,1,0.2507,0,15.82,0
0.125,8,1,453,17,1376.46,1,0,1,0.0268,0,14.48,0
0.0,9,0,771,19,1128.21,2,1,2,0.0251,0,0.0,0
0.4,5,2,844,21,1400.99,1,0,1,0.0769,1,18.07,0
0.0,28,0,381,18,2023.32,3,0,1,0.3694,0,0.0,0
0.0667,15,1,429,21,2325.12,2,0,1,0.2383,1,15.72,0
0.2703,37,10,881,14,2112.7,3,0,1,0.3123,1,12.24,1
0.1111,9,1,805,9,1700.19,1,0,1,0.2004,0,16.83,0
0.0,23,0,631,39,2884.15,3,0,1,0.2974,0,0.0,0
0.0571,35,2,749,18,1305.7,1,0,1,0.5885,0,26.47,0
0.3333,9,3,279,31,1706.97,1,0,1,0.1337,0,26.31,1
0.0476,21,1,991,30,1672.45,1,0,1,0.104,0,26.07,0
0.0,29,0,592,27,1893.83,2,0,1,0.2785,0,0.0,0
0.1,10,1,279,17,2220.95,2,0,1,0.0383,0,13.65,1
0.3333,12,4,563,33,1388.41,1,0,1,0.1133,0,16.21,0
0.3846,13,5,289,29,940.91,2,0,1,0.1245,1,4.2,0
0.2308,13,3,895,9,1920.3,3,0,1,0.245,0,27.24,0
0.8182,11,9,683,20,1488.49,1,0,1,0.0377,1,24.81,0
0.0667,15,1,316,27,1221.31,1,0,1,0.1258,1,23.63,0
0.0,11,0,650,13,1579.75,1,0,1,0.4796,0,0.0,1
0.4167,12,5,350,14,1921.88,1,0,1,0.206,0,12.86,0
0.0,30,0,999,11,1957.75,3,0,1,0.064,0,0.0,0
0.0,10,0,236,22,1829.13,2,0,1,0.1498,0,0.0,0
0.1875,16,3,303,29,1507.76,1,0,1,0.1417,0,17.29,0
0.25,24,6,440,17,1376.24,1,0,1,0.0229,0,11.64,0
0.2174,46,10,932,28,2042.59,1,0,1,0.0095,2,14.98,0
0.1818,11,2,222,68,2153.16,3,0,1,0.1071,0,14.71,0
0.1579,19,3,578,37,2146.58,2,0,1,0.1929,1,22.26,0
0.3636,11,4,265,29,2003.14,2,1,2,0.1111,1,19.78,0
0.1176,17,2,413,14,1601.7,2,1,2,0.3014,0,13.87,0
0.2857,7,2,995,11,1267.32,2,0,1,0.0601,1,14.8,1
0.037,27,1,516,23,1464.64,3,0,1,0.3884,1,17.18,0
0.0,13,0,438,10,2007.69,1,0,1,0.1148,0,0.0,0
0.25,8,2,972,21,2150.07,3,0,1,0.3341,1,17.48,0
0.3889,18,7,827,18,1922.0,2,0,1,0.1635,1,14.3,0
0.4286,14,6,860,14,1508.28,1,0,1,0.2076,0,8.81,1
0.1538,26,4,597,25,2775.18,1,0,1,0.1241,0,32.31,0
0.4545,11,5,195,11,2556.0,2,0,1,0.0297,0,17.41,0
0.125,8,1,365,34,1680.49,2,1,2,0.0317,0,19.79,0
0.15,20,3,940,39,1727.75,1,0,1,0.2502,0,10.08,0
0.3333,12,4,244,16,1175.9,1,0,1,0.2102,1,31.85,0
0.0,23,0,363,16,2570.73,2,1,2,0.2885,0,0.0,0
0.4167,12,5,250,34,2106.94,2,0,1,0.1848,0,12.33,0
0.0,6,0,403,27,1495.49,1,0,1,0.1074,0,0.0,0
0.4615,13,6,528,8,2047.67,2,0,1,0.412,1,25.62,0
0.0,8,0,682,15,1259.14,1,0,1,0.1624,0,0.0,0
0.0,10,0,815,12,2810.76,3,0,1,0.302,0,0.0,0
0.0909,22,2,926,13,1474.48,1,0,1,0.2963,0,22.72,0
0.1429,7,1,252,26,2423.62,2,0,1,0.126,0,18.88,0
0.0,5,0,280,20,1934.8,1,0,1,0.1751,0,0.0,0
0.1429,14,2,712,12,1784.21,2,0,1,0.1364,0,26.41,0
0.2,15,3,513,27,2432.0,3,0,1,0.1798,0,18.4,1
0.0286,35,1,819,33,1901.8,1,0,1,0.1462,0,20.48,1
0.0,6,0,989,54,1424.58,1,0,1,0.0676,0,0.0,0
0.125,16,2,718,16,1894.66,2,0,1,0.0091,0,21.61,0
0.0,6,0,526,14,918.33,2,0,1,0.1327,0,0.0,0
0.0,17,0,575,19,1583.93,2,1,2,0.0721,0,0.0,0
0.0,17,0,846,30,1662.14,1,0,1,0.0109,0,0.0,0
0.1,10,1,492,31,928.23,1,0,1,0.1113,0,14.55,0
0.1111,9,1,993,30,935.18,1,0,1,0.2769,1,21.07,0
0.04,50,2,723,23,949.8,1,0,1,0.2192,0,17.31,0
0.05,20,1,1000,29,994.25,1,0,1,0.1542,0,30.32,0
0.1333,15,2,907,22,1394.4,1,0,1,0.0642,0,20.31,0
0.0833,12,1,467,15,2153.55,2,1,2,0.1523,0,21.5,0
0.0952,21,2,929,11,2182.47,2,0,1,0.1302,0,18.16,0
0.125,16,2,706,17,2623.24,1,0,1,0.3556,0,26.4,0
0.2222,9,2,291,15,1225.12,2,0,1,0.1106,1,15.75,0
0.0833,24,2,201,5,1087.05,1,0,1,0.0725,0,14.39,0
0.1579,19,3,292,14,1975.35,2,0,1,0.2761,0,17.13,0
0.0,6,0,279,16,2216.65,1,0,1,0.1331,0,0.0,1
0.1333,15,2,436,24,2691.39,3,0,1,0.1521,2,15.72,0
0.0,11,0,938,31,2222.29,2,0,1,0.0703,0,0.0,0
0.0556,18,1,678,17,1344.04,1,0,1,0.1295,0,15.5,0
0.0714,14,1,569,40,2275.36,2,0,1,0.37,0,17.82,0
0.1667,6,1,229,15,2071.2,2,1,2,0.2572,0,16.48,0
0.25,12,3,668,39,2585.61,2,0,1,0.2712,0,11.59,0
0.5,16,8,411,12,1713.98,2,0,1,0.013,2,17.9,0
0.2353,17,4,617,25,2326.09,1,0,1,0.1626,0,14.19,0
0.1875,16,3,379,25,1260.2,1,0,1,0.1714,0,17.29,0
0.25,12,3,219,14,2406.89,2,0,1,0.0685,3,9.54,0
0.0455,22,1,753,14,2833.36,3,0,1,0.3261,0,22.22,0
0.4091,22,9,201,19,1482.42,2,0,1,0.2199,2,25.94,0
0.125,8,1,420,22,1538.56,3,0,1,0.1704,0,14.09,0
0.1818,11,2,785,13,1120.62,2,0,1,0.1628,0,22.56,0
